load_zone,timestamp,ZoneTotalCentralDispatch,TXPowerNet,StoragePowerNet,StorageNetDisCharge,WithdrawFromCentralGrid,StorageNetCharge
Sichuan,2025-02-08_08:00,67687.1,-39858.7,0,0,27828.5,0
Sichuan,2025-02-08_12:00,70559.7,-31228.8,0,0,39330.8,0
Sichuan,2025-02-08_16:00,95742.3,-53979.8,0,0,41762.5,0
Sichuan,2025-02-08_20:00,93041.4,-56489.5,0,0,36551.9,0
Sichuan,2025-03-21_00:00,80141,-49061.9,0,0,31079.1,0
Sichuan,2025-03-21_04:00,67101.7,-41252.4,0,0,25849.4,0
Sichuan,2025-03-21_08:00,72663.1,-45964.8,0,0,26698.4,0
Sichuan,2025-03-21_12:00,74145.7,-36363.8,0,0,37781.9,0
Sichuan,2025-03-21_16:00,81130.2,-42393.3,0,0,38736.9,0
Sichuan,2025-03-21_20:00,108392,-71370.3,0,0,37021.4,0
Sichuan,2025-04-11_00:00,83956.6,-50982.5,0,0,32974.1,0
Sichuan,2025-04-11_04:00,70454.9,-42815.4,0,0,27639.5,0
Sichuan,2025-04-11_08:00,73418.6,-44812,0,0,28606.6,0
Sichuan,2025-04-11_12:00,77707.4,-37177.9,0,0,40529.5,0
Sichuan,2025-04-11_16:00,98787,-55007.5,0,0,43779.5,0
Sichuan,2025-04-11_20:00,89706.8,-52076.8,0,0,37630,0
Sichuan,2025-05-22_00:00,76693.8,-43980.5,0,0,32713.3,0
Sichuan,2025-05-22_04:00,51862,-24831.7,0,0,27030.3,0
Sichuan,2025-05-22_08:00,36012.2,-8061.49,0,0,27950.7,0
Sichuan,2025-05-22_12:00,41978.1,-1778.92,0,0,40199.2,0
Sichuan,2025-05-22_16:00,76580.6,-35342.5,0,0,41238.1,0
Sichuan,2025-05-22_20:00,93339.2,-56193.5,0,0,37145.7,0
Sichuan,2025-06-16_00:00,84592.5,-46599.8,0,0,37992.6,0
Sichuan,2025-06-16_04:00,68864.3,-38763.5,0,0,30100.7,0
Sichuan,2025-06-16_08:00,40945.5,-9815.54,0,0,31129.9,0
Sichuan,2025-06-16_12:00,63940.3,-19702,0,0,44238.4,0
Sichuan,2025-06-16_16:00,80486.8,-35270.7,0,0,45216.1,0
Sichuan,2025-06-16_20:00,101235,-59869.9,0,0,41365.1,0
Sichuan,2025-07-22_00:00,97016.2,-59549.7,0,0,35760.5,1705.94
Sichuan,2025-07-22_04:00,82329.9,-52919.3,-1335.16,1335.16,29410.6,0
Sichuan,2025-07-22_08:00,94193.8,-62272.9,0,0,30214.9,1705.94
Sichuan,2025-07-22_12:00,92615.5,-49236.4,-893.933,893.933,43379.1,0
Sichuan,2025-07-22_16:00,97635.3,-51110.7,0,0,44818.7,1705.94
Sichuan,2025-07-22_20:00,105019,-65189.4,-781.669,781.669,39829.8,0
Sichuan,2025-08-19_00:00,109929,-67836.1,0,0,40387,1705.94
Sichuan,2025-08-19_04:00,94097.8,-60506.7,-1003.59,1003.59,33591.1,0
Sichuan,2025-08-19_08:00,93085.3,-56608.9,0,0,34770.5,1705.94
Sichuan,2025-08-19_12:00,100477,-50994.9,-1335.16,1335.16,49482.2,0
Sichuan,2025-08-19_16:00,102826,-52330,0,0,50496.4,0
Sichuan,2025-08-19_20:00,115676,-68432.6,0,0,46679.4,563.625
Sichuan,2025-09-20_00:00,104476,-64862.5,0,0,39614,0
Sichuan,2025-09-20_04:00,102418,-69470.4,0,0,32948.1,0
Sichuan,2025-09-20_08:00,95798.7,-61747.9,0,0,34050.7,0
Sichuan,2025-09-20_12:00,101298,-53094.3,0,0,48204.1,0
Sichuan,2025-09-20_16:00,100023,-49583.2,0,0,50439.3,0
Sichuan,2025-09-20_20:00,114198,-68920.3,0,0,45278.1,0
Sichuan,2025-10-26_00:00,112843,-77363.4,0,0,35479.2,0
Sichuan,2025-10-26_04:00,105312,-77363.4,0,0,27948.8,0
Sichuan,2025-10-26_08:00,98714.5,-69837.9,0,0,28876.6,0
Sichuan,2025-10-26_12:00,108637,-67641.1,0,0,40996.3,0
Sichuan,2025-10-26_16:00,109620,-67641.1,0,0,41979,0
Sichuan,2025-10-26_20:00,115771,-77363.4,0,0,38407.9,0
Sichuan,2025-11-19_00:00,107488,-71204.1,0,0,36284.3,0
Sichuan,2025-11-19_04:00,98739.3,-68909.7,0,0,29829.6,0
Sichuan,2025-11-19_08:00,99796,-68909.7,0,0,30886.3,0
Sichuan,2025-11-19_12:00,103563,-59405.7,0,0,44157.7,0
Sichuan,2025-11-19_16:00,107903,-62695.1,0,0,45208.1,0
Sichuan,2025-11-19_20:00,118730,-77246.9,0,0,41483.1,0
Sichuan,2025-12-16_00:00,97147.7,-59813.6,0,0,37334.1,0
Sichuan,2025-12-16_04:00,94076.9,-62041.9,0,0,30329.1,1705.94
Sichuan,2025-12-16_08:00,93778.6,-61951,0,0,31263.9,563.625
Sichuan,2025-12-16_12:00,84873.5,-40044,-1335.16,1335.16,44829.5,0
Sichuan,2025-12-16_16:00,92232.7,-46942.5,0,0,45290.2,0
Sichuan,2025-12-16_20:00,105415,-63941.4,0,0,41473.3,0
Anhui,2025-01-22_00:00,44393.1,-15165.9,0,0,29227.2,0
Anhui,2025-01-22_04:00,38223.9,-14057,0,0,24166.9,0
Anhui,2025-01-22_08:00,40539.3,-15754.8,0,0,24784.5,0
Anhui,2025-01-22_12:00,41638.8,-14706.2,0,0,26932.6,0
Anhui,2025-01-22_16:00,51743.4,-22524.1,0,0,29219.4,0
Anhui,2025-01-22_20:00,49949.3,-17765.5,0,0,32183.8,0
Anhui,2025-02-08_00:00,31942,-6805.29,0,0,25136.8,0
Anhui,2025-02-08_04:00,23370.4,-1813.27,0,0,21557.2,0
Anhui,2025-02-08_08:00,28523.1,-6568.99,0,0,21954.1,0
Anhui,2025-02-08_12:00,25812.7,-1084.86,0,0,24727.9,0
Anhui,2025-02-08_16:00,35666.2,-9741.47,0,0,25924.7,0
Anhui,2025-02-08_20:00,41732,-13023.7,0,0,28708.3,0
Anhui,2025-03-21_00:00,37086.1,-13313.5,0,0,23772.6,0
Anhui,2025-03-21_04:00,24867.6,-4367.74,0,0,20499.9,0
Anhui,2025-03-21_08:00,26647.1,-6911.98,0,0,19735.1,0
Anhui,2025-03-21_12:00,37801.8,-17556,0,0,20245.8,0
Anhui,2025-03-21_16:00,43820.3,-18524.1,0,0,25296.2,0
Anhui,2025-03-21_20:00,41856.5,-14706.2,0,0,27150.3,0
Anhui,2025-04-11_00:00,34287.8,-11240.8,0,0,23047,0
Anhui,2025-04-11_04:00,27498.4,-7620.78,0,0,19877.6,0
Anhui,2025-04-11_08:00,31497.4,-11981.5,0,0,19516,0
Anhui,2025-04-11_12:00,37316.3,-14706.2,0,0,22610.2,0
Anhui,2025-04-11_16:00,40847.8,-17329.8,0,0,23518,0
Anhui,2025-04-11_20:00,41115.8,-14706.2,0,0,26409.6,0
Anhui,2025-05-22_00:00,22944.8,589.766,0,0,23534.6,0
Anhui,2025-05-22_04:00,16413.5,3515.61,-180.475,180.475,19929.1,0
Anhui,2025-05-22_08:00,21145.6,-6372.81,0,0,14542.2,230.594
Anhui,2025-05-22_12:00,25537,-13415.6,0,0,12045.3,76.1857
Anhui,2025-05-22_16:00,31130.5,-10288.3,0,0,20842.2,0
Anhui,2025-05-22_20:00,34150.6,-7610.44,0,0,26540.2,0
Anhui,2025-06-16_00:00,30136.4,-3680.31,0,0,26456.1,0
Anhui,2025-06-16_04:00,21110.6,1252.45,-180.475,180.475,22363,0
Anhui,2025-06-16_08:00,28296.8,-13477.6,0,0,14743,76.1857
Anhui,2025-06-16_12:00,29102.7,-14692.3,0,0,14179.8,230.594
Anhui,2025-06-16_16:00,39104.5,-16093.4,0,0,23011.2,0
Anhui,2025-06-16_20:00,41360.6,-11729.2,0,0,29631.4,0
Anhui,2025-07-22_00:00,45290,-14706.2,0,0,30583.8,0
Anhui,2025-07-22_04:00,40934.7,-14706.2,0,0,26228.5,0
Anhui,2025-07-22_08:00,36122.2,-13521.8,0,0,22600.4,0
Anhui,2025-07-22_12:00,40530.5,-18524.1,0,0,22006.4,0
Anhui,2025-07-22_16:00,48236.4,-19232.6,0,0,29003.8,0
Anhui,2025-07-22_20:00,50115.6,-15389.5,203.22,0,34929.3,0
Anhui,2025-08-19_00:00,47250.9,-15389.5,0,0,31630.8,230.594
Anhui,2025-08-19_04:00,45550.5,-19207.4,-90.8367,90.8367,26343.1,0
Anhui,2025-08-19_08:00,39195.6,-13428.1,0,0,25536.9,230.594
Anhui,2025-08-19_12:00,42038.8,-14963,-180.475,180.475,27075.9,0
Anhui,2025-08-19_16:00,50681.1,-19207.4,0,0,31473.8,0
Anhui,2025-08-19_20:00,53323.4,-18241.6,0,0,35081.8,0
Anhui,2025-09-20_00:00,35054,-9138.29,0,0,25915.7,0
Anhui,2025-09-20_04:00,24377.5,-2369.58,0,0,22008,0
Anhui,2025-09-20_08:00,26277.1,-9954.31,0,0,16322.8,0
Anhui,2025-09-20_12:00,30845.4,-18352.6,0,0,12492.7,0
Anhui,2025-09-20_16:00,38094.5,-14190.8,0,0,23903.7,0
Anhui,2025-09-20_20:00,42157.6,-12999,0,0,29158.6,0
Anhui,2025-10-26_00:00,29433.6,-5576.9,0,0,23856.7,0
Anhui,2025-10-26_04:00,20694.3,-307.068,0,0,20387.3,0
Anhui,2025-10-26_08:00,23576.8,-9886.12,0,0,13614.5,76.1857
Anhui,2025-10-26_12:00,29555,-18923.7,0,0,10400.7,230.594
Anhui,2025-10-26_16:00,36342.1,-12696.2,-180.475,180.475,23645.9,0
Anhui,2025-10-26_20:00,38189.7,-11039.4,0,0,27150.3,0
Anhui,2025-11-19_00:00,39695,-14706.2,0,0,24979,9.81271
Anhui,2025-11-19_04:00,35672.8,-14250.9,0,0,21421.9,0
Anhui,2025-11-19_08:00,36099.3,-14706.2,0,0,21326.8,66.3729
Anhui,2025-11-19_12:00,36920.1,-14706.2,0,0,21983.3,230.594
Anhui,2025-11-19_16:00,45453.3,-18524.1,-180.475,180.475,26929.2,0
Anhui,2025-11-19_20:00,43234.3,-14706.2,0,0,28528.1,0
Anhui,2025-12-16_00:00,46644,-18524.1,0,0,28120,0
Anhui,2025-12-16_04:00,36375.7,-11980,0,0,24165,230.594
Anhui,2025-12-16_08:00,34515.3,-14706.2,0,0,19733,76.1857
Anhui,2025-12-16_12:00,35912,-20421.6,0,0,15490.4,0
Anhui,2025-12-16_16:00,40660.3,-11641.6,-180.475,180.475,29018.7,0
Anhui,2025-12-16_20:00,46737.4,-14706.2,0,0,32031.2,0
Fujian,2025-01-22_00:00,19034.7,9487.18,0,0,28521.9,0
Fujian,2025-01-22_04:00,15784.8,9576.11,0,0,25360.9,0
Fujian,2025-01-22_08:00,16500.8,9487.18,0,0,25987.9,0
Fujian,2025-01-22_12:00,20239.3,9487.18,0,0,29726.5,0
Fujian,2025-01-22_16:00,21698.5,9487.18,0,0,31185.7,0
Fujian,2025-01-22_20:00,21428.1,9487.18,0,0,30915.3,0
Fujian,2025-02-08_00:00,14739.5,8652.04,0,0,23391.5,0
Fujian,2025-02-08_04:00,12871.8,7849.09,0,0,20720.9,0
Fujian,2025-02-08_08:00,12626.4,7774.35,0,0,20400.8,0
Fujian,2025-02-08_12:00,13790.1,9775.82,0,0,23565.9,0
Fujian,2025-02-08_16:00,15351.5,9934.66,0,0,25286.2,0
Fujian,2025-02-08_20:00,15741.1,9598.71,0,0,25339.8,0
Fujian,2025-03-21_00:00,19148.9,9487.18,0,0,28636.1,0
Fujian,2025-03-21_04:00,16237.2,9840.65,0,0,26077.9,0
Fujian,2025-03-21_08:00,15489.9,10256,0,0,25745.9,0
Fujian,2025-03-21_12:00,18951.7,9706.19,0,0,28657.9,0
Fujian,2025-03-21_16:00,22562.5,9487.18,0,0,32049.7,0
Fujian,2025-03-21_20:00,22282.1,9487.18,0,0,31769.3,0
Fujian,2025-04-11_00:00,19575.5,11570.5,0,0,31146,0
Fujian,2025-04-11_04:00,17213.7,10496.7,0,0,27710.4,0
Fujian,2025-04-11_08:00,16703.4,10939.7,0,0,27643.1,0
Fujian,2025-04-11_12:00,21781.1,10271.9,0,0,32053,0
Fujian,2025-04-11_16:00,24670.2,9487.18,0,0,34157.4,0
Fujian,2025-04-11_20:00,21973.6,11913.7,0,0,33887.2,0
Fujian,2025-05-22_00:00,19146.6,11313.9,0,0,30460.5,0
Fujian,2025-05-22_04:00,16831.9,10263.9,0,0,27095.8,0
Fujian,2025-05-22_08:00,15120.3,10434.2,0,0,25554.5,0
Fujian,2025-05-22_12:00,17133.2,11913.7,0,0,29046.9,0
Fujian,2025-05-22_16:00,22506.8,9968.09,0,0,32474.9,0
Fujian,2025-05-22_20:00,22502.7,10633,0,0,33135.7,0
Fujian,2025-06-16_00:00,22079.6,11086.9,0,0,33166.6,0
Fujian,2025-06-16_04:00,18648.2,11371.4,0,0,30019.6,0
Fujian,2025-06-16_08:00,17215.3,11330.9,0,0,28546.1,0
Fujian,2025-06-16_12:00,22408.7,11913.7,0,0,34322.4,0
Fujian,2025-06-16_16:00,30058,6987.18,0,0,37045.2,0
Fujian,2025-06-16_20:00,28431.3,8475.48,0,0,36906.8,0
Fujian,2025-07-22_00:00,28719.4,8521.84,0,0,37241.2,0
Fujian,2025-07-22_04:00,27018.9,6182.14,0,0,33201,0
Fujian,2025-07-22_08:00,26023.3,7387.72,0,0,33411,0
Fujian,2025-07-22_12:00,28425.8,10190.2,0,0,38616,0
Fujian,2025-07-22_16:00,31134.1,9487.18,0,0,40621.3,0
Fujian,2025-07-22_20:00,28611.6,11868.6,0,0,40480.2,0
Fujian,2025-08-19_00:00,28233.3,9487.18,0,0,37719.5,0.921884
Fujian,2025-08-19_04:00,22412.8,11913.7,0,0,34318.4,8.14309
Fujian,2025-08-19_08:00,25078.9,9487.18,0,0,34538.7,27.4373
Fujian,2025-08-19_12:00,30825.4,9487.18,0,21.4739,40334.1,0
Fujian,2025-08-19_16:00,33100,9487.18,0,0,42587.2,0
Fujian,2025-08-19_20:00,33008.9,9487.18,0,0,42496.1,0
Fujian,2025-09-20_00:00,24391.9,11913.7,0,0,36305.5,0
Fujian,2025-09-20_04:00,20270.8,11913.7,0,0,32184.4,0
Fujian,2025-09-20_08:00,18048,11913.7,0,0,29961.7,0
Fujian,2025-09-20_12:00,21450.2,11913.7,0,0,33363.9,0
Fujian,2025-09-20_16:00,32352.3,6987.18,0,0,39339.5,0
Fujian,2025-09-20_20:00,30718.8,8639.8,0,0,39358.6,0
Fujian,2025-10-26_00:00,19801.5,11913.7,0,0,31715.2,0
Fujian,2025-10-26_04:00,17873.1,10898.8,0,0,28771.9,0
Fujian,2025-10-26_08:00,16600.8,10588.1,0,0,27189,0
Fujian,2025-10-26_12:00,18749.6,11913.7,0,0,30663.2,0
Fujian,2025-10-26_16:00,27161.2,8408.06,0,0,35569.3,0
Fujian,2025-10-26_20:00,23999.1,11913.7,0,0,35912.7,0
Fujian,2025-11-19_00:00,21961.6,9465.37,0,0,31426.9,0
Fujian,2025-11-19_04:00,21212.8,6741.31,0,0,27954.1,0
Fujian,2025-11-19_08:00,20182.8,6987.18,0,0,27170,0
Fujian,2025-11-19_12:00,22272,9487.18,0,0,31759.1,0
Fujian,2025-11-19_16:00,25504.3,9487.18,0,0,34991.5,0
Fujian,2025-11-19_20:00,24576.6,9487.18,0,0,34063.7,0
Fujian,2025-12-16_00:00,24305.6,6987.18,0,0,31292.8,0
Fujian,2025-12-16_04:00,21772.6,6567.43,0,0,28312.6,27.4373
Fujian,2025-12-16_08:00,20900.7,5676.19,0,0,26567.8,9.06497
Fujian,2025-12-16_12:00,21698.8,7702.06,0,0,29400.9,0
Fujian,2025-12-16_16:00,27729.6,6946.67,40.5107,21.4739,34738.2,0
Fujian,2025-12-16_20:00,27514.9,6987.18,0,0,34502.1,0
Jiangsu,2025-01-22_00:00,53900.6,32306.6,0,0,86207.2,0
Jiangsu,2025-01-22_04:00,49250.8,30032.5,0,0,79283.4,0
Jiangsu,2025-01-22_08:00,54614.9,31591.7,0,0,86206.6,0
Jiangsu,2025-01-22_12:00,55606.4,38113.6,0,0,93720,0
Jiangsu,2025-01-22_16:00,68448.6,35040.2,0,0,103489,0
Jiangsu,2025-01-22_20:00,65308.9,34010.1,0,0,99319.1,0
Jiangsu,2025-02-08_00:00,45320.8,27375.6,0,0,72696.5,0
Jiangsu,2025-02-08_04:00,41557.1,25176.9,0,0,66734,0
Jiangsu,2025-02-08_08:00,43486,27617.4,0,0,71103.4,0
Jiangsu,2025-02-08_12:00,44651.8,31951.5,0,0,76603.3,0
Jiangsu,2025-02-08_16:00,49152.4,32562.1,0,0,81714.5,0
Jiangsu,2025-02-08_20:00,51866.3,31539.4,0,0,83405.7,0
Jiangsu,2025-03-21_00:00,50707.3,30129.8,0,0,80837.1,0
Jiangsu,2025-03-21_04:00,45277.6,27709.9,164.27,0,73151.7,0
Jiangsu,2025-03-21_08:00,48199.8,30395.8,0,0,78595.7,0
Jiangsu,2025-03-21_12:00,51700.1,35166,0,0,86866.1,0
Jiangsu,2025-03-21_16:00,54922.1,35838,0,0,90760.1,0
Jiangsu,2025-03-21_20:00,56962.2,34712.4,0,0,91674.6,0
Jiangsu,2025-04-11_00:00,47374.8,28888.6,0,0,76263.3,0
Jiangsu,2025-04-11_04:00,43838.9,26568.4,0,0,70407.2,0
Jiangsu,2025-04-11_08:00,45250.2,29143.7,0,0,74393.9,0
Jiangsu,2025-04-11_12:00,47357.2,33717.3,0,0,81074.5,0
Jiangsu,2025-04-11_16:00,51409.8,34361.6,0,0,85771.4,0
Jiangsu,2025-04-11_20:00,56531.4,33282.4,0,0,89813.8,0
Jiangsu,2025-05-22_00:00,50193,28367.8,0,0,78560.8,0
Jiangsu,2025-05-22_04:00,42234.5,26089.4,-152.245,520.525,68692.2,0
Jiangsu,2025-05-22_08:00,42899.7,21010.7,0,0,63245.4,665.077
Jiangsu,2025-05-22_12:00,37329.8,28392.8,0,0,65502.9,219.734
Jiangsu,2025-05-22_16:00,45002.3,33742.2,0,0,78744.5,0
Jiangsu,2025-05-22_20:00,53336.9,32682.5,0,0,86019.4,0
Jiangsu,2025-06-16_00:00,53734.2,30527.2,0,0,84261.4,0
Jiangsu,2025-06-16_04:00,44236.4,28075.4,1102.66,520.525,73935,0
Jiangsu,2025-06-16_08:00,42539.9,27374.8,0,0,69249.6,665.077
Jiangsu,2025-06-16_12:00,38068.9,34982.7,0,0,72831.8,219.734
Jiangsu,2025-06-16_16:00,49238.1,36310.7,0,0,85548.9,0
Jiangsu,2025-06-16_20:00,57597.5,35170.3,0,0,92767.8,0
Jiangsu,2025-07-22_00:00,59805.9,35650.6,0,0,95456.5,0
Jiangsu,2025-07-22_04:00,53549.9,32787.3,218.543,0,86555.8,0
Jiangsu,2025-07-22_08:00,51068.9,35965.4,0,0,87034.3,0
Jiangsu,2025-07-22_12:00,51118.8,40847.2,0,0,91966,0
Jiangsu,2025-07-22_16:00,65605.7,38120.9,0,0,103727,0
Jiangsu,2025-07-22_20:00,70096.5,38120.9,0,0,108217,0
Jiangsu,2025-08-19_00:00,64246,36531.6,0,0,100113,665.077
Jiangsu,2025-08-19_04:00,55585.9,33597.6,0,0,88963.7,219.734
Jiangsu,2025-08-19_08:00,57545.2,36854.2,0,0,94399.4,0
Jiangsu,2025-08-19_12:00,65754.6,40962.6,-341.65,520.525,106896,0
Jiangsu,2025-08-19_16:00,64282,40620.9,0,0,104903,0
Jiangsu,2025-08-19_20:00,71558.7,40620.9,0,0,112180,0
Jiangsu,2025-09-20_00:00,53145.9,31619.6,0,0,84765.6,0
Jiangsu,2025-09-20_04:00,47688.9,29080.1,0,0,76768.9,0
Jiangsu,2025-09-20_08:00,46955,31898.8,218.543,0,79072.4,0
Jiangsu,2025-09-20_12:00,46253.3,36904.9,249.774,0,83407.9,0
Jiangsu,2025-09-20_16:00,55837.8,37610.1,0,0,93447.9,0
Jiangsu,2025-09-20_20:00,60428.8,36428.9,0,0,96857.7,0
Jiangsu,2025-10-26_00:00,51348.8,29072.6,0,0,80421.3,0
Jiangsu,2025-10-26_04:00,44116.4,26737.6,0,0,70854,0
Jiangsu,2025-10-26_08:00,39141.8,29329.3,0,0,68471.1,0
Jiangsu,2025-10-26_12:00,36481.6,33932.1,0,0,70145.1,268.577
Jiangsu,2025-10-26_16:00,47015.2,34580.5,796.184,158.001,82550,0
Jiangsu,2025-10-26_20:00,59109.8,33494.5,0,0,92604.2,0
Jiangsu,2025-11-19_00:00,49962.5,30466.5,0,0,80429,0
Jiangsu,2025-11-19_04:00,45949.7,28019.6,0,0,73969.3,0
Jiangsu,2025-11-19_08:00,48166.7,30735.5,0,0,78902.2,0
Jiangsu,2025-11-19_12:00,54654.5,31510.1,0,0,86164.6,0
Jiangsu,2025-11-19_16:00,63105.2,30365.6,0,0,93470.8,0
Jiangsu,2025-11-19_20:00,62843,31510.1,0,0,94353.1,0
Jiangsu,2025-12-16_00:00,59382.4,31510.1,0,0,90892.6,0
Jiangsu,2025-12-16_04:00,50620.3,30572.7,0,0,80743.4,449.531
Jiangsu,2025-12-16_08:00,48895.9,33536.1,0,0,81996.8,435.28
Jiangsu,2025-12-16_12:00,46407.9,37173.2,0,0,83581.1,0
Jiangsu,2025-12-16_16:00,61035.4,35497.3,0,520.525,97053.2,0
Jiangsu,2025-12-16_20:00,70812.4,31510.1,0,0,102323,0
Shanghai,2025-01-22_00:00,20171.4,9050.86,0,0,29222.2,0
Shanghai,2025-01-22_04:00,16609.6,7397.99,0,0,24007.6,0
Shanghai,2025-01-22_08:00,20650.7,9006.5,0,0,29657.2,0
Shanghai,2025-01-22_12:00,25027.5,10872.5,0,0,35900.1,0
Shanghai,2025-01-22_16:00,25189.4,10872.5,0,0,36061.9,0
Shanghai,2025-01-22_20:00,24111.9,10611.4,0,0,34723.3,0
Shanghai,2025-02-08_00:00,15917.2,8899.47,0,0,24816.7,0
Shanghai,2025-02-08_04:00,12981.8,7749.02,0,0,20730.9,0
Shanghai,2025-02-08_08:00,15796.6,9704.19,0,0,25500.7,0
Shanghai,2025-02-08_12:00,19448.2,10872.5,0,0,30320.8,0
Shanghai,2025-02-08_16:00,21753.1,10872.5,0,0,32625.6,0
Shanghai,2025-02-08_20:00,18859.4,10872.5,0,0,29732,0
Shanghai,2025-03-21_00:00,15690.4,8398.22,0,0,24088.7,0
Shanghai,2025-03-21_04:00,12840.5,7662.82,0,0,20503.3,0
Shanghai,2025-03-21_08:00,15596.2,9596.24,0,0,25192.5,0
Shanghai,2025-03-21_12:00,20357.4,10872.5,0,0,31229.9,0
Shanghai,2025-03-21_16:00,21323.8,9345.16,0,0,30669,0
Shanghai,2025-03-21_20:00,18882.9,9860.14,0,0,28743,0
Shanghai,2025-04-11_00:00,14006.8,7948.15,0,0,21955,0
Shanghai,2025-04-11_04:00,11623.4,6920.68,0,0,18544.1,0
Shanghai,2025-04-11_08:00,13820.8,8666.84,0,0,22487.6,0
Shanghai,2025-04-11_12:00,16523.1,10658.8,0,0,27181.9,0
Shanghai,2025-04-11_16:00,18893.2,9899.96,0,0,28793.1,0
Shanghai,2025-04-11_20:00,16925.5,9733.16,0,0,26658.7,0
Shanghai,2025-05-22_00:00,13418.7,7761.05,0,0,21179.7,0
Shanghai,2025-05-22_04:00,11197.7,6757.77,-58.4194,58.4194,17955.5,0
Shanghai,2025-05-22_08:00,14818.9,6130.33,0,0,20850,99.3039
Shanghai,2025-05-22_12:00,16285.8,9763.88,0,0,26049.7,0
Shanghai,2025-05-22_16:00,15601.2,10278.6,0,0,25879.8,0
Shanghai,2025-05-22_20:00,16729.5,9504.04,0,0,26233.5,0
Shanghai,2025-06-16_00:00,15690.7,8735.8,0,0,24426.5,0
Shanghai,2025-06-16_04:00,12748.1,7606.51,-58.4194,58.4194,20354.6,0
Shanghai,2025-06-16_08:00,16401.2,7316.84,0,0,23618.8,99.3039
Shanghai,2025-06-16_12:00,18582.5,10872.5,0,0,29455.1,0
Shanghai,2025-06-16_16:00,16705.2,10872.5,0,0,27577.7,0
Shanghai,2025-06-16_20:00,19140.1,10697.7,0,0,29837.8,0
Shanghai,2025-07-22_00:00,19612.4,10740.7,0,0,30353.1,0
Shanghai,2025-07-22_04:00,16347.1,8616.15,0,0,24963.3,0
Shanghai,2025-07-22_08:00,21319.8,8102.95,0,0,29422.7,0
Shanghai,2025-07-22_12:00,25271.5,10872.5,0,0,36144,0
Shanghai,2025-07-22_16:00,27349.6,9320.36,0,0,36670,0
Shanghai,2025-07-22_20:00,22831,10872.5,0,0,33703.6,0
Shanghai,2025-08-19_00:00,23967.5,10872.5,0,0,34840.1,0
Shanghai,2025-08-19_04:00,20118.1,7333.72,0,0,27352.6,99.3039
Shanghai,2025-08-19_08:00,25090.8,8439.08,0,0,33497.1,32.8089
Shanghai,2025-08-19_12:00,29066.8,10237.4,635.127,77.7205,40017,0
Shanghai,2025-08-19_16:00,29736,10872.5,0,0,40608.5,0
Shanghai,2025-08-19_20:00,27210.3,10872.5,0,0,38082.8,0
Shanghai,2025-09-20_00:00,16795.4,9451.85,0,0,26247.2,0
Shanghai,2025-09-20_04:00,13770.6,8229.99,0,0,22000.6,0
Shanghai,2025-09-20_08:00,15959,9880.85,0,0,25839.9,0
Shanghai,2025-09-20_12:00,20923.8,10872.5,0,0,31796.3,0
Shanghai,2025-09-20_16:00,21258.7,10658.5,0,0,31917.2,0
Shanghai,2025-09-20_20:00,20141.6,10872.5,0,0,31014.1,0
Shanghai,2025-10-26_00:00,14687.9,8107.53,0,0,22795.4,0
Shanghai,2025-10-26_04:00,12044.3,6866.15,0,0,18910.5,0
Shanghai,2025-10-26_08:00,13919.4,8148.12,0,0,22067.5,0
Shanghai,2025-10-26_12:00,16890.8,10872.5,0,0,27763.3,0
Shanghai,2025-10-26_16:00,16260,10737.5,0,0,26997.4,0
Shanghai,2025-10-26_20:00,17482.1,9928.33,0,0,27410.4,0
Shanghai,2025-11-19_00:00,15219.9,8162.96,0,0,23382.9,0
Shanghai,2025-11-19_04:00,12510.1,6527.75,0,0,19037.9,0
Shanghai,2025-11-19_08:00,15934.7,7308.26,0,0,23242.9,0
Shanghai,2025-11-19_12:00,18865.6,9756.38,0,0,28622,0
Shanghai,2025-11-19_16:00,20884.3,8090.16,0,0,28974.5,0
Shanghai,2025-11-19_20:00,17990.9,8398.22,0,0,26389.2,0
Shanghai,2025-12-16_00:00,21958.3,7942.52,0,0,29900.9,0
Shanghai,2025-12-16_04:00,18111.8,4940.03,0,0,23051.9,0
Shanghai,2025-12-16_08:00,21305.3,6406.26,0,0,27612.2,99.3039
Shanghai,2025-12-16_12:00,24820.8,9059.35,0,0,33880.2,0
Shanghai,2025-12-16_16:00,25017.3,4855.88,0,77.7205,29950.9,0
Shanghai,2025-12-16_20:00,25975.8,8398.22,0,0,34341.2,32.8089
Zhejiang,2025-01-22_00:00,42379.4,14012.1,0,0,56391.5,0
Zhejiang,2025-01-22_04:00,33221.2,16354.5,0,0,49575.7,0
Zhejiang,2025-01-22_08:00,45949.3,14761.3,0,0,60710.6,0
Zhejiang,2025-01-22_12:00,49320.7,16660.4,0,0,65981.1,0
Zhejiang,2025-01-22_16:00,54926.1,19916.8,0,0,74843,0
Zhejiang,2025-01-22_20:00,53675.1,10757,0,0,64432.1,0
Zhejiang,2025-02-08_00:00,25991.1,15849.1,0,0,41840.2,0
Zhejiang,2025-02-08_04:00,23048,13830.1,0,0,36878.1,0
Zhejiang,2025-02-08_08:00,27083.5,17455,0,0,44538.5,0
Zhejiang,2025-02-08_12:00,28295.6,18908.9,0,0,47204.6,0
Zhejiang,2025-02-08_16:00,31645.3,20392.5,0,0,52037.8,0
Zhejiang,2025-02-08_20:00,31090.7,18108.9,0,0,49199.6,0
