GENERATION_PROJECT,timepoints,dispatch_slack_up
Fujian-Nuclear-2022,2025.05.22.16,0
Fujian-Nuclear-2022,2025.05.22.20,0
Fujian-Nuclear-2022,2025.06.16.00,0
Fujian-Nuclear-2022,2025.06.16.04,0
Fujian-Nuclear-2022,2025.06.16.08,0
Fujian-Nuclear-2022,2025.06.16.12,0
Fujian-Nuclear-2022,2025.06.16.16,0
Fujian-Nuclear-2022,2025.06.16.20,0
Fujian-Nuclear-2022,2025.07.22.00,0
Fujian-Nuclear-2022,2025.07.22.04,0
Fujian-Nuclear-2022,2025.07.22.08,0
Fujian-Nuclear-2022,2025.07.22.12,0
Fujian-Nuclear-2022,2025.07.22.16,0
Fujian-Nuclear-2022,2025.07.22.20,0
Fujian-Nuclear-2022,2025.08.19.00,0
Fujian-Nuclear-2022,2025.08.19.04,0
Fujian-Nuclear-2022,2025.08.19.08,0
Fujian-Nuclear-2022,2025.08.19.12,0
Fujian-Nuclear-2022,2025.08.19.16,0
Fujian-Nuclear-2022,2025.08.19.20,0
Fujian-Nuclear-2022,2025.09.20.00,0
Fujian-Nuclear-2022,2025.09.20.04,0
Fujian-Nuclear-2022,2025.09.20.08,0
Fujian-Nuclear-2022,2025.09.20.12,0
Fujian-Nuclear-2022,2025.09.20.16,0
Fujian-Nuclear-2022,2025.09.20.20,0
Fujian-Nuclear-2022,2025.10.26.00,0
Fujian-Nuclear-2022,2025.10.26.04,0
Fujian-Nuclear-2022,2025.10.26.08,0
Fujian-Nuclear-2022,2025.10.26.12,0
Fujian-Nuclear-2022,2025.10.26.16,0
Fujian-Nuclear-2022,2025.10.26.20,0
Fujian-Nuclear-2022,2025.11.19.00,0
Fujian-Nuclear-2022,2025.11.19.04,0
Fujian-Nuclear-2022,2025.11.19.08,0
Fujian-Nuclear-2022,2025.11.19.12,0
Fujian-Nuclear-2022,2025.11.19.16,0
Fujian-Nuclear-2022,2025.11.19.20,0
Fujian-Nuclear-2022,2025.12.16.00,0
Fujian-Nuclear-2022,2025.12.16.04,0
Fujian-Nuclear-2022,2025.12.16.08,0
Fujian-Nuclear-2022,2025.12.16.12,0
Fujian-Nuclear-2022,2025.12.16.16,0
Fujian-Nuclear-2022,2025.12.16.20,0
Fujian-PV-2022,2025.01.22.00,0
Fujian-PV-2022,2025.01.22.04,0
Fujian-PV-2022,2025.01.22.08,0
Fujian-PV-2022,2025.01.22.12,0
Fujian-PV-2022,2025.01.22.16,0
Fujian-PV-2022,2025.01.22.20,0
Fujian-PV-2022,2025.02.08.00,0
Fujian-PV-2022,2025.02.08.04,0
Fujian-PV-2022,2025.02.08.08,0
Fujian-PV-2022,2025.02.08.12,0
Fujian-PV-2022,2025.02.08.16,0
Fujian-PV-2022,2025.02.08.20,0
Fujian-PV-2022,2025.03.21.00,0
Fujian-PV-2022,2025.03.21.04,0
Fujian-PV-2022,2025.03.21.08,0
Fujian-PV-2022,2025.03.21.12,0
Fujian-PV-2022,2025.03.21.16,0
Fujian-PV-2022,2025.03.21.20,0
Fujian-PV-2022,2025.04.11.00,0
Fujian-PV-2022,2025.04.11.04,0
Fujian-PV-2022,2025.04.11.08,0
Fujian-PV-2022,2025.04.11.12,0
Fujian-PV-2022,2025.04.11.16,0
Fujian-PV-2022,2025.04.11.20,0
Fujian-PV-2022,2025.05.22.00,0
Fujian-PV-2022,2025.05.22.04,0
Fujian-PV-2022,2025.05.22.08,0
Fujian-PV-2022,2025.05.22.12,0
Fujian-PV-2022,2025.05.22.16,0
Fujian-PV-2022,2025.05.22.20,0
Fujian-PV-2022,2025.06.16.00,0
Fujian-PV-2022,2025.06.16.04,0
Fujian-PV-2022,2025.06.16.08,0
Fujian-PV-2022,2025.06.16.12,0
Fujian-PV-2022,2025.06.16.16,0
Fujian-PV-2022,2025.06.16.20,0
Fujian-PV-2022,2025.07.22.00,0
Fujian-PV-2022,2025.07.22.04,0
Fujian-PV-2022,2025.07.22.08,0
Fujian-PV-2022,2025.07.22.12,0
Fujian-PV-2022,2025.07.22.16,0
Fujian-PV-2022,2025.07.22.20,0
Fujian-PV-2022,2025.08.19.00,0
Fujian-PV-2022,2025.08.19.04,0
Fujian-PV-2022,2025.08.19.08,0
Fujian-PV-2022,2025.08.19.12,0
Fujian-PV-2022,2025.08.19.16,0
Fujian-PV-2022,2025.08.19.20,0
Fujian-PV-2022,2025.09.20.00,0
Fujian-PV-2022,2025.09.20.04,0
Fujian-PV-2022,2025.09.20.08,0
Fujian-PV-2022,2025.09.20.12,0
Fujian-PV-2022,2025.09.20.16,0
Fujian-PV-2022,2025.09.20.20,0
Fujian-PV-2022,2025.10.26.00,0
Fujian-PV-2022,2025.10.26.04,0
Fujian-PV-2022,2025.10.26.08,0
Fujian-PV-2022,2025.10.26.12,0
Fujian-PV-2022,2025.10.26.16,0
Fujian-PV-2022,2025.10.26.20,0
Fujian-PV-2022,2025.11.19.00,0
Fujian-PV-2022,2025.11.19.04,0
Fujian-PV-2022,2025.11.19.08,0
Fujian-PV-2022,2025.11.19.12,0
Fujian-PV-2022,2025.11.19.16,0
Fujian-PV-2022,2025.11.19.20,0
Fujian-PV-2022,2025.12.16.00,0
Fujian-PV-2022,2025.12.16.04,0
Fujian-PV-2022,2025.12.16.08,0
Fujian-PV-2022,2025.12.16.12,0
Fujian-PV-2022,2025.12.16.16,0
Fujian-PV-2022,2025.12.16.20,0
Fujian-Wind-2022,2025.01.22.00,0
Fujian-Wind-2022,2025.01.22.04,0
Fujian-Wind-2022,2025.01.22.08,0
Fujian-Wind-2022,2025.01.22.12,0
Fujian-Wind-2022,2025.01.22.16,0
Fujian-Wind-2022,2025.01.22.20,0
Fujian-Wind-2022,2025.02.08.00,0
Fujian-Wind-2022,2025.02.08.04,0
Fujian-Wind-2022,2025.02.08.08,0
Fujian-Wind-2022,2025.02.08.12,0
Fujian-Wind-2022,2025.02.08.16,0
Fujian-Wind-2022,2025.02.08.20,0
Fujian-Wind-2022,2025.03.21.00,0
Fujian-Wind-2022,2025.03.21.04,0
Fujian-Wind-2022,2025.03.21.08,0
Fujian-Wind-2022,2025.03.21.12,0
Fujian-Wind-2022,2025.03.21.16,0
Fujian-Wind-2022,2025.03.21.20,0
Fujian-Wind-2022,2025.04.11.00,0
Fujian-Wind-2022,2025.04.11.04,0
Fujian-Wind-2022,2025.04.11.08,0
Fujian-Wind-2022,2025.04.11.12,0
Fujian-Wind-2022,2025.04.11.16,0
Fujian-Wind-2022,2025.04.11.20,0
Fujian-Wind-2022,2025.05.22.00,0
Fujian-Wind-2022,2025.05.22.04,0
Fujian-Wind-2022,2025.05.22.08,0
Fujian-Wind-2022,2025.05.22.12,0
Fujian-Wind-2022,2025.05.22.16,0
Fujian-Wind-2022,2025.05.22.20,0
Fujian-Wind-2022,2025.06.16.00,0
Fujian-Wind-2022,2025.06.16.04,0
Fujian-Wind-2022,2025.06.16.08,0
Fujian-Wind-2022,2025.06.16.12,0
Fujian-Wind-2022,2025.06.16.16,0
Fujian-Wind-2022,2025.06.16.20,0
Fujian-Wind-2022,2025.07.22.00,0
Fujian-Wind-2022,2025.07.22.04,0
Fujian-Wind-2022,2025.07.22.08,0
Fujian-Wind-2022,2025.07.22.12,0
Fujian-Wind-2022,2025.07.22.16,0
Fujian-Wind-2022,2025.07.22.20,0
Fujian-Wind-2022,2025.08.19.00,0
Fujian-Wind-2022,2025.08.19.04,0
Fujian-Wind-2022,2025.08.19.08,0
Fujian-Wind-2022,2025.08.19.12,0
Fujian-Wind-2022,2025.08.19.16,0
Fujian-Wind-2022,2025.08.19.20,0
Fujian-Wind-2022,2025.09.20.00,0
Fujian-Wind-2022,2025.09.20.04,0
Fujian-Wind-2022,2025.09.20.08,0
Fujian-Wind-2022,2025.09.20.12,0
Fujian-Wind-2022,2025.09.20.16,0
Fujian-Wind-2022,2025.09.20.20,0
Fujian-Wind-2022,2025.10.26.00,0
Fujian-Wind-2022,2025.10.26.04,0
Fujian-Wind-2022,2025.10.26.08,0
Fujian-Wind-2022,2025.10.26.12,0
Fujian-Wind-2022,2025.10.26.16,0
Fujian-Wind-2022,2025.10.26.20,0
Fujian-Wind-2022,2025.11.19.00,0
Fujian-Wind-2022,2025.11.19.04,0
Fujian-Wind-2022,2025.11.19.08,0
Fujian-Wind-2022,2025.11.19.12,0
Fujian-Wind-2022,2025.11.19.16,0
Fujian-Wind-2022,2025.11.19.20,0
Fujian-Wind-2022,2025.12.16.00,0
Fujian-Wind-2022,2025.12.16.04,0
Fujian-Wind-2022,2025.12.16.08,0
Fujian-Wind-2022,2025.12.16.12,0
Fujian-Wind-2022,2025.12.16.16,0
Fujian-Wind-2022,2025.12.16.20,0
Gansu-Central_PV-2022,2025.01.22.00,0
Gansu-Central_PV-2022,2025.01.22.04,0
Gansu-Central_PV-2022,2025.01.22.08,0
Gansu-Central_PV-2022,2025.01.22.12,0
Gansu-Central_PV-2022,2025.01.22.16,0
Gansu-Central_PV-2022,2025.01.22.20,0
Gansu-Central_PV-2022,2025.02.08.00,0
Gansu-Central_PV-2022,2025.02.08.04,0
Gansu-Central_PV-2022,2025.02.08.08,0
Gansu-Central_PV-2022,2025.02.08.12,0
Gansu-Central_PV-2022,2025.02.08.16,0
Gansu-Central_PV-2022,2025.02.08.20,0
Gansu-Central_PV-2022,2025.03.21.00,0
Gansu-Central_PV-2022,2025.03.21.04,0
Gansu-Central_PV-2022,2025.03.21.08,0
Gansu-Central_PV-2022,2025.03.21.12,0
Gansu-Central_PV-2022,2025.03.21.16,0
Gansu-Central_PV-2022,2025.03.21.20,0
Gansu-Central_PV-2022,2025.04.11.00,0
Gansu-Central_PV-2022,2025.04.11.04,0
Gansu-Central_PV-2022,2025.04.11.08,0
Gansu-Central_PV-2022,2025.04.11.12,0
Gansu-Central_PV-2022,2025.04.11.16,0
Gansu-Central_PV-2022,2025.04.11.20,0
Gansu-Central_PV-2022,2025.05.22.00,0
Gansu-Central_PV-2022,2025.05.22.04,0
Gansu-Central_PV-2022,2025.05.22.08,0
Gansu-Central_PV-2022,2025.05.22.12,0
Gansu-Central_PV-2022,2025.05.22.16,0
Gansu-Central_PV-2022,2025.05.22.20,0
Gansu-Central_PV-2022,2025.06.16.00,0
Gansu-Central_PV-2022,2025.06.16.04,0
Gansu-Central_PV-2022,2025.06.16.08,0
Gansu-Central_PV-2022,2025.06.16.12,0
Gansu-Central_PV-2022,2025.06.16.16,0
Gansu-Central_PV-2022,2025.06.16.20,0
Gansu-Central_PV-2022,2025.07.22.00,0
Gansu-Central_PV-2022,2025.07.22.04,0
Gansu-Central_PV-2022,2025.07.22.08,0
Gansu-Central_PV-2022,2025.07.22.12,0
Gansu-Central_PV-2022,2025.07.22.16,0
Gansu-Central_PV-2022,2025.07.22.20,0
Gansu-Central_PV-2022,2025.08.19.00,0
Gansu-Central_PV-2022,2025.08.19.04,0
Gansu-Central_PV-2022,2025.08.19.08,0
Gansu-Central_PV-2022,2025.08.19.12,0
Gansu-Central_PV-2022,2025.08.19.16,0
Gansu-Central_PV-2022,2025.08.19.20,0
Gansu-Central_PV-2022,2025.09.20.00,0
Gansu-Central_PV-2022,2025.09.20.04,0
Gansu-Central_PV-2022,2025.09.20.08,0
Gansu-Central_PV-2022,2025.09.20.12,0
Gansu-Central_PV-2022,2025.09.20.16,0
Gansu-Central_PV-2022,2025.09.20.20,0
Gansu-Central_PV-2022,2025.10.26.00,0
Gansu-Central_PV-2022,2025.10.26.04,0
Gansu-Central_PV-2022,2025.10.26.08,0
Gansu-Central_PV-2022,2025.10.26.12,0
Gansu-Central_PV-2022,2025.10.26.16,0
Gansu-Central_PV-2022,2025.10.26.20,0
Gansu-Central_PV-2022,2025.11.19.00,0
Gansu-Central_PV-2022,2025.11.19.04,0
Gansu-Central_PV-2022,2025.11.19.08,0
Gansu-Central_PV-2022,2025.11.19.12,0
Gansu-Central_PV-2022,2025.11.19.16,0
Gansu-Central_PV-2022,2025.11.19.20,0
Gansu-Central_PV-2022,2025.12.16.00,0
Gansu-Central_PV-2022,2025.12.16.04,0
Gansu-Central_PV-2022,2025.12.16.08,0
Gansu-Central_PV-2022,2025.12.16.12,0
Gansu-Central_PV-2022,2025.12.16.16,0
Gansu-Central_PV-2022,2025.12.16.20,0
Gansu-Coal-2022,2025.01.22.00,0
Gansu-Coal-2022,2025.01.22.04,52.894
Gansu-Coal-2022,2025.01.22.08,4344.99
Gansu-Coal-2022,2025.01.22.12,8637.09
Gansu-Coal-2022,2025.01.22.16,0
Gansu-Coal-2022,2025.01.22.20,4292.1
Gansu-Coal-2022,2025.02.08.00,7530.7
Gansu-Coal-2022,2025.02.08.04,0
Gansu-Coal-2022,2025.02.08.08,9825.09
Gansu-Coal-2022,2025.02.08.12,10884.7
Gansu-Coal-2022,2025.02.08.16,7336.67
Gansu-Coal-2022,2025.02.08.20,11822.8
Gansu-Coal-2022,2025.03.21.00,3034.12
Gansu-Coal-2022,2025.03.21.04,2055.37
Gansu-Coal-2022,2025.03.21.08,1392.35
Gansu-Coal-2022,2025.03.21.12,943.204
Gansu-Coal-2022,2025.03.21.16,0
Gansu-Coal-2022,2025.03.21.20,1589.3
Gansu-Coal-2022,2025.04.11.00,12049
Gansu-Coal-2022,2025.04.11.04,0
Gansu-Coal-2022,2025.04.11.08,7204.15
Gansu-Coal-2022,2025.04.11.12,4880.23
Gansu-Coal-2022,2025.04.11.16,3305.96
Gansu-Coal-2022,2025.04.11.20,6311.38
Gansu-Coal-2022,2025.05.22.00,0
Gansu-Coal-2022,2025.05.22.04,2069.99
Gansu-Coal-2022,2025.05.22.08,1402.25
Gansu-Coal-2022,2025.05.22.12,949.912
Gansu-Coal-2022,2025.05.22.16,1813.47
Gansu-Coal-2022,2025.05.22.20,3462.08
Gansu-Coal-2022,2025.06.16.00,0
Gansu-Coal-2022,2025.06.16.04,0
Gansu-Coal-2022,2025.06.16.08,0
Gansu-Coal-2022,2025.06.16.12,0
Gansu-Coal-2022,2025.06.16.16,0
Gansu-Coal-2022,2025.06.16.20,0
Gansu-Coal-2022,2025.07.22.00,0
Gansu-Coal-2022,2025.07.22.04,0
Gansu-Coal-2022,2025.07.22.08,0
Gansu-Coal-2022,2025.07.22.12,0
Gansu-Coal-2022,2025.07.22.16,0
Gansu-Coal-2022,2025.07.22.20,0
Gansu-Coal-2022,2025.08.19.00,967.494
Gansu-Coal-2022,2025.08.19.04,655.399
Gansu-Coal-2022,2025.08.19.08,443.98
Gansu-Coal-2022,2025.08.19.12,362.294
Gansu-Coal-2022,2025.08.19.16,691.652
Gansu-Coal-2022,2025.08.19.20,1320.43
Gansu-Coal-2022,2025.09.20.00,0
Gansu-Coal-2022,2025.09.20.04,0
Gansu-Coal-2022,2025.09.20.08,0
Gansu-Coal-2022,2025.09.20.12,0
Gansu-Coal-2022,2025.09.20.16,0
Gansu-Coal-2022,2025.09.20.20,0
Gansu-Coal-2022,2025.10.26.00,1997.04
Gansu-Coal-2022,2025.10.26.04,1352.83
Gansu-Coal-2022,2025.10.26.08,916.437
Gansu-Coal-2022,2025.10.26.12,0
Gansu-Coal-2022,2025.10.26.16,1544.2
Gansu-Coal-2022,2025.10.26.20,2948.01
Gansu-Coal-2022,2025.11.19.00,4406.04
Gansu-Coal-2022,2025.11.19.04,2984.74
Gansu-Coal-2022,2025.11.19.08,2021.92
Gansu-Coal-2022,2025.11.19.12,1369.69
Gansu-Coal-2022,2025.11.19.16,0
Gansu-Coal-2022,2025.11.19.20,2307.93
Gansu-Coal-2022,2025.12.16.00,0
Gansu-Coal-2022,2025.12.16.04,0
Gansu-Coal-2022,2025.12.16.08,0
Gansu-Coal-2022,2025.12.16.12,0
Gansu-Coal-2022,2025.12.16.16,0
Gansu-Coal-2022,2025.12.16.20,0
Gansu-Hydro_Nonpumped-2022,2025.01.22.00,7954.01
Gansu-Hydro_Nonpumped-2022,2025.01.22.04,7954.01
Gansu-Hydro_Nonpumped-2022,2025.01.22.08,292.7
Gansu-Hydro_Nonpumped-2022,2025.01.22.12,7954.01
Gansu-Hydro_Nonpumped-2022,2025.01.22.16,7954.01
Gansu-Hydro_Nonpumped-2022,2025.01.22.20,7935.39
Gansu-Hydro_Nonpumped-2022,2025.02.08.00,8038.78
Gansu-Hydro_Nonpumped-2022,2025.02.08.04,8038.78
Gansu-Hydro_Nonpumped-2022,2025.02.08.08,8038.78
Gansu-Hydro_Nonpumped-2022,2025.02.08.12,8038.78
Gansu-Hydro_Nonpumped-2022,2025.02.08.16,8038.78
Gansu-Hydro_Nonpumped-2022,2025.02.08.20,867.454
Gansu-Hydro_Nonpumped-2022,2025.03.21.00,7970.97
Gansu-Hydro_Nonpumped-2022,2025.03.21.04,6228.79
Gansu-Hydro_Nonpumped-2022,2025.03.21.08,5043.97
Gansu-Hydro_Nonpumped-2022,2025.03.21.12,7970.97
Gansu-Hydro_Nonpumped-2022,2025.03.21.16,7970.97
Gansu-Hydro_Nonpumped-2022,2025.03.21.20,5061.93
Gansu-Hydro_Nonpumped-2022,2025.04.11.00,7343.69
Gansu-Hydro_Nonpumped-2022,2025.04.11.04,929.889
Gansu-Hydro_Nonpumped-2022,2025.04.11.08,4360.56
Gansu-Hydro_Nonpumped-2022,2025.04.11.12,7343.69
Gansu-Hydro_Nonpumped-2022,2025.04.11.16,7343.69
Gansu-Hydro_Nonpumped-2022,2025.04.11.20,5398.73
Gansu-Hydro_Nonpumped-2022,2025.05.22.00,2017.47
Gansu-Hydro_Nonpumped-2022,2025.05.22.04,0
Gansu-Hydro_Nonpumped-2022,2025.05.22.08,6380.16
Gansu-Hydro_Nonpumped-2022,2025.05.22.12,6380.16
Gansu-Hydro_Nonpumped-2022,2025.05.22.16,6380.16
Gansu-Hydro_Nonpumped-2022,2025.05.22.20,0
Gansu-Hydro_Nonpumped-2022,2025.06.16.00,0
Gansu-Hydro_Nonpumped-2022,2025.06.16.04,0
Gansu-Hydro_Nonpumped-2022,2025.06.16.08,3074.21
Gansu-Hydro_Nonpumped-2022,2025.06.16.12,5786.79
Gansu-Hydro_Nonpumped-2022,2025.06.16.16,5176.49
Gansu-Hydro_Nonpumped-2022,2025.06.16.20,0
Gansu-Hydro_Nonpumped-2022,2025.07.22.00,0
Gansu-Hydro_Nonpumped-2022,2025.07.22.04,0
Gansu-Hydro_Nonpumped-2022,2025.07.22.08,0
Gansu-Hydro_Nonpumped-2022,2025.07.22.12,116.64
Gansu-Hydro_Nonpumped-2022,2025.07.22.16,0
Gansu-Hydro_Nonpumped-2022,2025.07.22.20,0
Gansu-Hydro_Nonpumped-2022,2025.08.19.00,0
Gansu-Hydro_Nonpumped-2022,2025.08.19.04,0
Gansu-Hydro_Nonpumped-2022,2025.08.19.08,0
Gansu-Hydro_Nonpumped-2022,2025.08.19.12,474.698
Gansu-Hydro_Nonpumped-2022,2025.08.19.16,0
Gansu-Hydro_Nonpumped-2022,2025.08.19.20,0
Gansu-Hydro_Nonpumped-2022,2025.09.20.00,0
Gansu-Hydro_Nonpumped-2022,2025.09.20.04,0
Gansu-Hydro_Nonpumped-2022,2025.09.20.08,0
Gansu-Hydro_Nonpumped-2022,2025.09.20.12,0
Gansu-Hydro_Nonpumped-2022,2025.09.20.16,116.64
Gansu-Hydro_Nonpumped-2022,2025.09.20.20,0
Gansu-Hydro_Nonpumped-2022,2025.10.26.00,0
Gansu-Hydro_Nonpumped-2022,2025.10.26.04,0
Gansu-Hydro_Nonpumped-2022,2025.10.26.08,0
Gansu-Hydro_Nonpumped-2022,2025.10.26.12,4053.66
Gansu-Hydro_Nonpumped-2022,2025.10.26.16,3541.5
Gansu-Hydro_Nonpumped-2022,2025.10.26.20,0
Gansu-Hydro_Nonpumped-2022,2025.11.19.00,3086.27
Gansu-Hydro_Nonpumped-2022,2025.11.19.04,2473.87
Gansu-Hydro_Nonpumped-2022,2025.11.19.08,4455.15
Gansu-Hydro_Nonpumped-2022,2025.11.19.12,6837.91
Gansu-Hydro_Nonpumped-2022,2025.11.19.16,6837.91
Gansu-Hydro_Nonpumped-2022,2025.11.19.20,2959.79
Gansu-Hydro_Nonpumped-2022,2025.12.16.00,5726.48
Gansu-Hydro_Nonpumped-2022,2025.12.16.04,6714.05
Gansu-Hydro_Nonpumped-2022,2025.12.16.08,5605.79
Gansu-Hydro_Nonpumped-2022,2025.12.16.12,7736.44
Gansu-Hydro_Nonpumped-2022,2025.12.16.16,7736.44
Gansu-Hydro_Nonpumped-2022,2025.12.16.20,3914.09
Gansu-PV-2022,2025.01.22.00,0
Gansu-PV-2022,2025.01.22.04,0
Gansu-PV-2022,2025.01.22.08,0
Gansu-PV-2022,2025.01.22.12,0
Gansu-PV-2022,2025.01.22.16,0
Gansu-PV-2022,2025.01.22.20,0
Gansu-PV-2022,2025.02.08.00,0
Gansu-PV-2022,2025.02.08.04,0
Gansu-PV-2022,2025.02.08.08,0
Gansu-PV-2022,2025.02.08.12,0
Gansu-PV-2022,2025.02.08.16,0
Gansu-PV-2022,2025.02.08.20,0
Gansu-PV-2022,2025.03.21.00,0
Gansu-PV-2022,2025.03.21.04,0
Gansu-PV-2022,2025.03.21.08,0
Gansu-PV-2022,2025.03.21.12,0
Gansu-PV-2022,2025.03.21.16,0
Gansu-PV-2022,2025.03.21.20,0
Gansu-PV-2022,2025.04.11.00,0
Gansu-PV-2022,2025.04.11.04,0
Gansu-PV-2022,2025.04.11.08,0
Gansu-PV-2022,2025.04.11.12,0
Gansu-PV-2022,2025.04.11.16,0
Gansu-PV-2022,2025.04.11.20,0
Gansu-PV-2022,2025.05.22.00,0
Gansu-PV-2022,2025.05.22.04,0
Gansu-PV-2022,2025.05.22.08,0
Gansu-PV-2022,2025.05.22.12,0
Gansu-PV-2022,2025.05.22.16,0
Gansu-PV-2022,2025.05.22.20,0
Gansu-PV-2022,2025.06.16.00,0
Gansu-PV-2022,2025.06.16.04,0
Gansu-PV-2022,2025.06.16.08,0
Gansu-PV-2022,2025.06.16.12,0
Gansu-PV-2022,2025.06.16.16,0
Gansu-PV-2022,2025.06.16.20,0
Gansu-PV-2022,2025.07.22.00,0
Gansu-PV-2022,2025.07.22.04,0
Gansu-PV-2022,2025.07.22.08,0
Gansu-PV-2022,2025.07.22.12,0
Gansu-PV-2022,2025.07.22.16,0
Gansu-PV-2022,2025.07.22.20,0
Gansu-PV-2022,2025.08.19.00,0
Gansu-PV-2022,2025.08.19.04,0
Gansu-PV-2022,2025.08.19.08,0
Gansu-PV-2022,2025.08.19.12,0
Gansu-PV-2022,2025.08.19.16,0
Gansu-PV-2022,2025.08.19.20,0
Gansu-PV-2022,2025.09.20.00,0
Gansu-PV-2022,2025.09.20.04,0
Gansu-PV-2022,2025.09.20.08,0
Gansu-PV-2022,2025.09.20.12,0
Gansu-PV-2022,2025.09.20.16,0
Gansu-PV-2022,2025.09.20.20,0
Gansu-PV-2022,2025.10.26.00,0
Gansu-PV-2022,2025.10.26.04,0
Gansu-PV-2022,2025.10.26.08,0
Gansu-PV-2022,2025.10.26.12,0
Gansu-PV-2022,2025.10.26.16,0
Gansu-PV-2022,2025.10.26.20,0
Gansu-PV-2022,2025.11.19.00,0
Gansu-PV-2022,2025.11.19.04,0
Gansu-PV-2022,2025.11.19.08,0
Gansu-PV-2022,2025.11.19.12,0
Gansu-PV-2022,2025.11.19.16,0
Gansu-PV-2022,2025.11.19.20,0
Gansu-PV-2022,2025.12.16.00,0
Gansu-PV-2022,2025.12.16.04,0
Gansu-PV-2022,2025.12.16.08,0
Gansu-PV-2022,2025.12.16.12,0
Gansu-PV-2022,2025.12.16.16,0
Gansu-PV-2022,2025.12.16.20,0
Gansu-Wind-2022,2025.01.22.00,0
Gansu-Wind-2022,2025.01.22.04,0
Gansu-Wind-2022,2025.01.22.08,0
Gansu-Wind-2022,2025.01.22.12,0
Gansu-Wind-2022,2025.01.22.16,0
Gansu-Wind-2022,2025.01.22.20,0
Gansu-Wind-2022,2025.02.08.00,0
Gansu-Wind-2022,2025.02.08.04,0
Gansu-Wind-2022,2025.02.08.08,0
Gansu-Wind-2022,2025.02.08.12,0
Gansu-Wind-2022,2025.02.08.16,0
Gansu-Wind-2022,2025.02.08.20,0
Gansu-Wind-2022,2025.03.21.00,0
Gansu-Wind-2022,2025.03.21.04,0
Gansu-Wind-2022,2025.03.21.08,0
Gansu-Wind-2022,2025.03.21.12,0
Gansu-Wind-2022,2025.03.21.16,0
Gansu-Wind-2022,2025.03.21.20,0
Gansu-Wind-2022,2025.04.11.00,0
Gansu-Wind-2022,2025.04.11.04,0
Gansu-Wind-2022,2025.04.11.08,0
Gansu-Wind-2022,2025.04.11.12,0
Gansu-Wind-2022,2025.04.11.16,0
Gansu-Wind-2022,2025.04.11.20,0
Gansu-Wind-2022,2025.05.22.00,0
Gansu-Wind-2022,2025.05.22.04,0
Gansu-Wind-2022,2025.05.22.08,0
Gansu-Wind-2022,2025.05.22.12,0
Gansu-Wind-2022,2025.05.22.16,0
Gansu-Wind-2022,2025.05.22.20,0
Gansu-Wind-2022,2025.06.16.00,0
Gansu-Wind-2022,2025.06.16.04,0
Gansu-Wind-2022,2025.06.16.08,0
Gansu-Wind-2022,2025.06.16.12,0
Gansu-Wind-2022,2025.06.16.16,0
Gansu-Wind-2022,2025.06.16.20,0
Gansu-Wind-2022,2025.07.22.00,0
Gansu-Wind-2022,2025.07.22.04,0
Gansu-Wind-2022,2025.07.22.08,0
Gansu-Wind-2022,2025.07.22.12,0
Gansu-Wind-2022,2025.07.22.16,0
Gansu-Wind-2022,2025.07.22.20,0
Gansu-Wind-2022,2025.08.19.00,0
Gansu-Wind-2022,2025.08.19.04,0
Gansu-Wind-2022,2025.08.19.08,0
Gansu-Wind-2022,2025.08.19.12,0
Gansu-Wind-2022,2025.08.19.16,0
Gansu-Wind-2022,2025.08.19.20,0
Gansu-Wind-2022,2025.09.20.00,0
Gansu-Wind-2022,2025.09.20.04,0
Gansu-Wind-2022,2025.09.20.08,0
Gansu-Wind-2022,2025.09.20.12,0
Gansu-Wind-2022,2025.09.20.16,0
Gansu-Wind-2022,2025.09.20.20,0
Gansu-Wind-2022,2025.10.26.00,0
Gansu-Wind-2022,2025.10.26.04,0
Gansu-Wind-2022,2025.10.26.08,0
Gansu-Wind-2022,2025.10.26.12,0
Gansu-Wind-2022,2025.10.26.16,0
Gansu-Wind-2022,2025.10.26.20,0
Gansu-Wind-2022,2025.11.19.00,0
Gansu-Wind-2022,2025.11.19.04,0
Gansu-Wind-2022,2025.11.19.08,0
Gansu-Wind-2022,2025.11.19.12,0
Gansu-Wind-2022,2025.11.19.16,0
Gansu-Wind-2022,2025.11.19.20,0
Gansu-Wind-2022,2025.12.16.00,0
Gansu-Wind-2022,2025.12.16.04,0
Gansu-Wind-2022,2025.12.16.08,0
Gansu-Wind-2022,2025.12.16.12,0
Gansu-Wind-2022,2025.12.16.16,0
Gansu-Wind-2022,2025.12.16.20,0
Guangdong-Central_PV-2022,2025.01.22.00,0
Guangdong-Central_PV-2022,2025.01.22.04,0
Guangdong-Central_PV-2022,2025.01.22.08,0
Guangdong-Central_PV-2022,2025.01.22.12,0
Guangdong-Central_PV-2022,2025.01.22.16,0
Guangdong-Central_PV-2022,2025.01.22.20,0
Guangdong-Central_PV-2022,2025.02.08.00,0
Guangdong-Central_PV-2022,2025.02.08.04,0
Guangdong-Central_PV-2022,2025.02.08.08,0
Guangdong-Central_PV-2022,2025.02.08.12,0
Guangdong-Central_PV-2022,2025.02.08.16,0
Guangdong-Central_PV-2022,2025.02.08.20,0
Guangdong-Central_PV-2022,2025.03.21.00,0
Guangdong-Central_PV-2022,2025.03.21.04,0
Guangdong-Central_PV-2022,2025.03.21.08,0
Guangdong-Central_PV-2022,2025.03.21.12,0
Guangdong-Central_PV-2022,2025.03.21.16,0
