ev_project,timepoint,load_zone,ev_charge,charging_power,ev_discharge,discharging_power,state_charge_of_ev
Jiangxi-Ev,2025-10-26_20:00,Jiangxi,1,166.245,0,0,3658.58
Jiangxi-Ev,2025-11-19_00:00,Jiangxi,1,337.722,0,0,4547.29
Jiangxi-Ev,2025-11-19_04:00,Jiangxi,1,61.2461,0,0,4780.02
Jiangxi-Ev,2025-11-19_08:00,Jiangxi,0,0,1,0,4469.08
Jiangxi-Ev,2025-11-19_12:00,Jiangxi,0,0,1,0,3816.1
Jiangxi-Ev,2025-11-19_16:00,Jiangxi,1,0,0,0,3297.87
Jiangxi-Ev,2025-11-19_20:00,Jiangxi,1,200.848,0,0,3297.87
Jiangxi-Ev,2025-12-16_00:00,Jiangxi,1,195.808,0,0,4574.28
Jiangxi-Ev,2025-12-16_04:00,Jiangxi,0,0,1,0,4548.84
Jiangxi-Ev,2025-12-16_08:00,Jiangxi,1,1.53115,0,0,4088.25
Jiangxi-Ev,2025-12-16_12:00,Jiangxi,1,28.7008,0,0,3471.78
Jiangxi-Ev,2025-12-16_16:00,Jiangxi,1,90.6123,0,0,3297.87
Jiangxi-Ev,2025-12-16_20:00,Jiangxi,1,209.271,0,0,3864.13
Sichuan-Ev,2025-01-22_00:00,Sichuan,0,0,1,359.954,12228.9
Sichuan-Ev,2025-01-22_04:00,Sichuan,0,0,1,26.3702,12090.7
Sichuan-Ev,2025-01-22_08:00,Sichuan,0,0,1,0.659256,10289.7
Sichuan-Ev,2025-01-22_12:00,Sichuan,0,0,1,95.5921,9068.08
Sichuan-Ev,2025-01-22_16:00,Sichuan,1,0,0,0,7629.4
Sichuan-Ev,2025-01-22_20:00,Sichuan,1,1837.67,0,0,13729.7
Sichuan-Ev,2025-02-08_00:00,Sichuan,0,0,1,359.954,8788.19
Sichuan-Ev,2025-02-08_04:00,Sichuan,0,0,1,26.3702,8663.09
Sichuan-Ev,2025-02-08_08:00,Sichuan,0,0,1,0.659256,8300.79
Sichuan-Ev,2025-02-08_12:00,Sichuan,0,0,1,0,7629.4
Sichuan-Ev,2025-02-08_16:00,Sichuan,1,1664.65,0,0,12756.1
Sichuan-Ev,2025-02-08_20:00,Sichuan,0,0,1,486.531,10280.3
Sichuan-Ev,2025-03-21_00:00,Sichuan,0,0,1,359.954,15338.6
Sichuan-Ev,2025-03-21_04:00,Sichuan,0,0,1,26.3586,15180.9
Sichuan-Ev,2025-03-21_08:00,Sichuan,0,0,1,0.659256,12300.9
Sichuan-Ev,2025-03-21_12:00,Sichuan,0,0,1,95.5921,11918.5
Sichuan-Ev,2025-03-21_16:00,Sichuan,0,0,1,652.663,7629.4
Sichuan-Ev,2025-03-21_20:00,Sichuan,1,2614.16,0,0,16856.9
Sichuan-Ev,2025-04-11_00:00,Sichuan,0,0,1,0,8895.88
Sichuan-Ev,2025-04-11_04:00,Sichuan,0,0,1,0,8876.26
Sichuan-Ev,2025-04-11_08:00,Sichuan,0,0,1,0,7797.24
Sichuan-Ev,2025-04-11_12:00,Sichuan,0,0,1,0,7629.4
Sichuan-Ev,2025-04-11_16:00,Sichuan,1,1337.73,0,0,10554.7
Sichuan-Ev,2025-04-11_20:00,Sichuan,0,0,1,0,8965.63
Sichuan-Ev,2025-05-22_00:00,Sichuan,1,0,0,0,9549.44
Sichuan-Ev,2025-05-22_04:00,Sichuan,1,0,0,0,9510.21
Sichuan-Ev,2025-05-22_08:00,Sichuan,1,3.54222,0,0,8804.33
Sichuan-Ev,2025-05-22_12:00,Sichuan,0,0,1,0,7629.4
Sichuan-Ev,2025-05-22_16:00,Sichuan,1,1325.58,0,0,10988.1
Sichuan-Ev,2025-05-22_20:00,Sichuan,1,0,0,0,9575.6
Sichuan-Ev,2025-06-16_00:00,Sichuan,1,1239.63,0,0,12331.3
Sichuan-Ev,2025-06-16_04:00,Sichuan,1,141.689,0,0,12856.6
Sichuan-Ev,2025-06-16_08:00,Sichuan,0,0,1,0,10338.9
Sichuan-Ev,2025-06-16_12:00,Sichuan,0,0,1,0,8828.3
Sichuan-Ev,2025-06-16_16:00,Sichuan,1,0,0,0,7629.4
Sichuan-Ev,2025-06-16_20:00,Sichuan,1,325.253,0,0,7629.4
Sichuan-Ev,2025-07-22_00:00,Sichuan,1,1443.16,0,0,13052.4
Sichuan-Ev,2025-07-22_04:00,Sichuan,1,141.689,0,0,13531.9
Sichuan-Ev,2025-07-22_08:00,Sichuan,1,3.54222,0,0,11027.7
Sichuan-Ev,2025-07-22_12:00,Sichuan,1,513.622,0,0,11804.5
Sichuan-Ev,2025-07-22_16:00,Sichuan,1,167.183,0,0,10281.8
Sichuan-Ev,2025-07-22_20:00,Sichuan,0,0,1,486.531,7629.4
Sichuan-Ev,2025-08-19_00:00,Sichuan,1,259.285,0,0,8588.52
Sichuan-Ev,2025-08-19_04:00,Sichuan,1,141.689,0,0,9068.08
Sichuan-Ev,2025-08-19_08:00,Sichuan,0,0,1,0,7629.4
Sichuan-Ev,2025-08-19_12:00,Sichuan,1,44.1702,0,0,7629.4
Sichuan-Ev,2025-08-19_16:00,Sichuan,0,0,1,0,7629.4
Sichuan-Ev,2025-08-19_20:00,Sichuan,1,92.9295,0,0,7629.4
Sichuan-Ev,2025-09-20_00:00,Sichuan,1,0,0,0,9281.33
Sichuan-Ev,2025-09-20_04:00,Sichuan,1,141.689,0,0,9773.97
Sichuan-Ev,2025-09-20_08:00,Sichuan,1,3.54222,0,0,7629.4
Sichuan-Ev,2025-09-20_12:00,Sichuan,0,0,1,0,7629.4
Sichuan-Ev,2025-09-20_16:00,Sichuan,1,252.401,0,0,7629.4
Sichuan-Ev,2025-09-20_20:00,Sichuan,1,532.237,0,0,9298.76
Sichuan-Ev,2025-10-26_00:00,Sichuan,0,0,1,0,12239.7
Sichuan-Ev,2025-10-26_04:00,Sichuan,0,0,1,0,12233.2
Sichuan-Ev,2025-10-26_08:00,Sichuan,0,0,1,0,8636.48
Sichuan-Ev,2025-10-26_12:00,Sichuan,0,0,1,0,7629.4
Sichuan-Ev,2025-10-26_16:00,Sichuan,1,1776.56,0,0,13661
Sichuan-Ev,2025-10-26_20:00,Sichuan,1,0,0,0,12248.5
Sichuan-Ev,2025-11-19_00:00,Sichuan,1,1594.14,0,0,13634.8
Sichuan-Ev,2025-11-19_04:00,Sichuan,0,0,1,0,13615.2
Sichuan-Ev,2025-11-19_08:00,Sichuan,0,0,1,0,12176.5
Sichuan-Ev,2025-11-19_12:00,Sichuan,0,0,1,0,10833.7
Sichuan-Ev,2025-11-19_16:00,Sichuan,1,0,0,0,9395.06
Sichuan-Ev,2025-11-19_20:00,Sichuan,1,0,0,0,7629.4
Sichuan-Ev,2025-12-16_00:00,Sichuan,1,998.605,0,0,11371.8
Sichuan-Ev,2025-12-16_04:00,Sichuan,1,141.689,0,0,11884
Sichuan-Ev,2025-12-16_08:00,Sichuan,1,3.54222,0,0,8300.79
Sichuan-Ev,2025-12-16_12:00,Sichuan,0,0,1,0,7629.4
Sichuan-Ev,2025-12-16_16:00,Sichuan,1,504.802,0,0,7629.4
Sichuan-Ev,2025-12-16_20:00,Sichuan,0,0,1,0,7629.4
Anhui-Ev,2025-01-22_00:00,Anhui,1,1115.79,0,0,9938.22
Anhui-Ev,2025-01-22_04:00,Anhui,1,55.5096,0,0,10149.2
Anhui-Ev,2025-01-22_08:00,Anhui,0,0,1,0,7711.98
Anhui-Ev,2025-01-22_12:00,Anhui,0,0,1,0,6827.38
Anhui-Ev,2025-01-22_16:00,Anhui,1,0,0,0,5744.19
Anhui-Ev,2025-01-22_20:00,Anhui,1,209.9,0,0,5744.19
Anhui-Ev,2025-02-08_00:00,Anhui,1,0,0,0,6731.9
Anhui-Ev,2025-02-08_04:00,Anhui,1,106.678,0,0,7088.04
Anhui-Ev,2025-02-08_08:00,Anhui,1,2.66694,0,0,5744.19
Anhui-Ev,2025-02-08_12:00,Anhui,1,386.707,0,0,5949.95
Anhui-Ev,2025-02-08_16:00,Anhui,1,385.875,0,0,7416.28
Anhui-Ev,2025-02-08_20:00,Anhui,1,0,0,0,6751.59
Anhui-Ev,2025-03-21_00:00,Anhui,1,0,0,0,8205.98
Anhui-Ev,2025-03-21_04:00,Anhui,1,0,0,0,8181.36
Anhui-Ev,2025-03-21_08:00,Anhui,0,0,1,0,5744.19
Anhui-Ev,2025-03-21_12:00,Anhui,1,166.279,0,0,5744.19
Anhui-Ev,2025-03-21_16:00,Anhui,1,332.558,0,0,5744.19
Anhui-Ev,2025-03-21_20:00,Anhui,1,689.734,0,0,8232.24
Anhui-Ev,2025-04-11_00:00,Anhui,1,247.907,0,0,6673.1
Anhui-Ev,2025-04-11_04:00,Anhui,1,106.678,0,0,7044.01
Anhui-Ev,2025-04-11_08:00,Anhui,0,0,1,0,6502.42
Anhui-Ev,2025-04-11_12:00,Anhui,0,0,1,0,5744.19
Anhui-Ev,2025-04-11_16:00,Anhui,1,34.9834,0,0,5877.12
Anhui-Ev,2025-04-11_20:00,Anhui,0,0,1,0,5744.19
Anhui-Ev,2025-05-22_00:00,Anhui,1,280.529,0,0,6770.81
Anhui-Ev,2025-05-22_04:00,Anhui,0,0,1,0,6765.88
Anhui-Ev,2025-05-22_08:00,Anhui,1,2.66694,0,0,6776.02
Anhui-Ev,2025-05-22_12:00,Anhui,1,386.707,0,0,8119.13
Anhui-Ev,2025-05-22_16:00,Anhui,0,0,1,0.019305,6674.8
Anhui-Ev,2025-05-22_20:00,Anhui,0,0,1,0.014391,5744.19
Anhui-Ev,2025-06-16_00:00,Anhui,1,483.915,0,0,7530.55
Anhui-Ev,2025-06-16_04:00,Anhui,1,106.678,0,0,7906.38
Anhui-Ev,2025-06-16_08:00,Anhui,1,2.66694,0,0,7104.12
Anhui-Ev,2025-06-16_12:00,Anhui,1,386.707,0,0,7815.38
Anhui-Ev,2025-06-16_16:00,Anhui,1,0,0,0,6010.06
Anhui-Ev,2025-06-16_20:00,Anhui,1,0,0,0,5744.19
Anhui-Ev,2025-07-22_00:00,Anhui,0,0,1,0.010647,6155.84
Anhui-Ev,2025-07-22_04:00,Anhui,1,106.678,0,0,6546.44
Anhui-Ev,2025-07-22_08:00,Anhui,1,2.66694,0,0,5744.19
Anhui-Ev,2025-07-22_12:00,Anhui,1,299.302,0,0,5744.19
Anhui-Ev,2025-07-22_16:00,Anhui,1,475.083,0,0,5744.19
Anhui-Ev,2025-07-22_20:00,Anhui,1,440.467,0,0,6221.53
Anhui-Ev,2025-08-19_00:00,Anhui,1,61.2191,0,0,6155.84
Anhui-Ev,2025-08-19_04:00,Anhui,1,106.678,0,0,6546.44
Anhui-Ev,2025-08-19_08:00,Anhui,1,2.66694,0,0,5744.19
Anhui-Ev,2025-08-19_12:00,Anhui,1,133.023,0,0,5744.19
Anhui-Ev,2025-08-19_16:00,Anhui,1,190.033,0,0,5744.19
Anhui-Ev,2025-08-19_20:00,Anhui,1,374.054,0,0,5969.16
Anhui-Ev,2025-09-20_00:00,Anhui,1,681.021,0,0,8286.11
Anhui-Ev,2025-09-20_04:00,Anhui,1,106.678,0,0,8676.72
Anhui-Ev,2025-09-20_08:00,Anhui,1,2.66694,0,0,6249.67
Anhui-Ev,2025-09-20_12:00,Anhui,1,0,0,0,5744.19
Anhui-Ev,2025-09-20_16:00,Anhui,1,0,0,0,5744.19
Anhui-Ev,2025-09-20_20:00,Anhui,1,69.9668,0,0,5744.19
Anhui-Ev,2025-10-26_00:00,Anhui,1,39.4874,0,0,6305.19
Anhui-Ev,2025-10-26_04:00,Anhui,0,0,1,0,6275.65
Anhui-Ev,2025-10-26_08:00,Anhui,1,2.66694,0,0,5744.19
Anhui-Ev,2025-10-26_12:00,Anhui,1,386.707,0,0,6581.81
Anhui-Ev,2025-10-26_16:00,Anhui,0,0,1,0,6401.28
Anhui-Ev,2025-10-26_20:00,Anhui,1,40.1754,0,0,6155.14
Anhui-Ev,2025-11-19_00:00,Anhui,1,121.362,0,0,6146.28
Anhui-Ev,2025-11-19_04:00,Anhui,1,0,0,0,6141.36
Anhui-Ev,2025-11-19_08:00,Anhui,0,0,1,0,5870.56
Anhui-Ev,2025-11-19_12:00,Anhui,0,0,1,0,5744.19
Anhui-Ev,2025-11-19_16:00,Anhui,0,0,1,0,5744.19
Anhui-Ev,2025-11-19_20:00,Anhui,0,0,1,0,5744.19
Anhui-Ev,2025-12-16_00:00,Anhui,1,0,0,0,6983.29
Anhui-Ev,2025-12-16_04:00,Anhui,1,106.678,0,0,7368.97
Anhui-Ev,2025-12-16_08:00,Anhui,0,0,1,0,5744.19
Anhui-Ev,2025-12-16_12:00,Anhui,1,386.707,0,0,7213.67
Anhui-Ev,2025-12-16_16:00,Anhui,0,0,1,0.019305,7033.06
Anhui-Ev,2025-12-16_20:00,Anhui,1,72.4165,0,0,7042.37
Fujian-Ev,2025-01-22_00:00,Fujian,1,0,0,0,6861.53
Fujian-Ev,2025-01-22_04:00,Fujian,1,94.1359,0,0,7210.55
Fujian-Ev,2025-01-22_08:00,Fujian,1,2.3534,0,0,5068.85
Fujian-Ev,2025-01-22_12:00,Fujian,1,268.576,0,0,5866.41
Fujian-Ev,2025-01-22_16:00,Fujian,1,334.665,0,0,6978.83
Fujian-Ev,2025-01-22_20:00,Fujian,0,0,1,0,6861.53
Fujian-Ev,2025-02-08_00:00,Fujian,1,427.546,0,0,6652.98
Fujian-Ev,2025-02-08_04:00,Fujian,1,94.1359,0,0,6971.59
Fujian-Ev,2025-02-08_08:00,Fujian,1,2.3534,0,0,5068.85
Fujian-Ev,2025-02-08_12:00,Fujian,1,341.242,0,0,5250.43
Fujian-Ev,2025-02-08_16:00,Fujian,1,119.909,0,0,5068.85
Fujian-Ev,2025-02-08_20:00,Fujian,1,0,0,0,5068.85
Fujian-Ev,2025-03-21_00:00,Fujian,1,122.891,0,0,5495.29
Fujian-Ev,2025-03-21_04:00,Fujian,1,0,0,0,5469.22
Fujian-Ev,2025-03-21_08:00,Fujian,1,2.3534,0,0,5239.2
Fujian-Ev,2025-03-21_12:00,Fujian,1,341.242,0,0,5420.78
Fujian-Ev,2025-03-21_16:00,Fujian,1,0,0,0,5420.78
Fujian-Ev,2025-03-21_20:00,Fujian,1,0,0,0,5068.85
Fujian-Ev,2025-04-11_00:00,Fujian,1,569.007,0,0,7178.95
Fujian-Ev,2025-04-11_04:00,Fujian,0,0,1,0,7161.57
Fujian-Ev,2025-04-11_08:00,Fujian,1,0,0,0,6205.73
Fujian-Ev,2025-04-11_12:00,Fujian,0,0,1,0,5982.7
Fujian-Ev,2025-04-11_16:00,Fujian,0,0,1,0,5186.16
Fujian-Ev,2025-04-11_20:00,Fujian,1,0,0,0,5068.85
Fujian-Ev,2025-05-22_00:00,Fujian,1,173.723,0,0,5671.07
Fujian-Ev,2025-05-22_04:00,Fujian,1,94.1359,0,0,6015.75
Fujian-Ev,2025-05-22_08:00,Fujian,1,2.3534,0,0,5068.85
Fujian-Ev,2025-05-22_12:00,Fujian,1,341.242,0,0,5250.43
Fujian-Ev,2025-05-22_16:00,Fujian,1,36.0632,0,0,5068.85
Fujian-Ev,2025-05-22_20:00,Fujian,1,30.8705,0,0,5068.85
Fujian-Ev,2025-06-16_00:00,Fujian,1,466.801,0,0,6813.73
Fujian-Ev,2025-06-16_04:00,Fujian,0,0,1,0,6783.32
Fujian-Ev,2025-06-16_08:00,Fujian,1,2.3534,0,0,6792.26
Fujian-Ev,2025-06-16_12:00,Fujian,0,0,1,0,6569.23
Fujian-Ev,2025-06-16_16:00,Fujian,0,0,1,0,5772.7
Fujian-Ev,2025-06-16_20:00,Fujian,1,0,0,0,5068.85
Fujian-Ev,2025-07-22_00:00,Fujian,1,713.399,0,0,7739.22
Fujian-Ev,2025-07-22_04:00,Fujian,1,94.1359,0,0,8083.9
Fujian-Ev,2025-07-22_08:00,Fujian,1,2.3534,0,0,6420.12
Fujian-Ev,2025-07-22_12:00,Fujian,0,0,1,0,5974.06
Fujian-Ev,2025-07-22_16:00,Fujian,0,0,1,0,5655.45
Fujian-Ev,2025-07-22_20:00,Fujian,0,0,1,0.014391,5068.85
Fujian-Ev,2025-08-19_00:00,Fujian,1,837.314,0,0,8250.65
Fujian-Ev,2025-08-19_04:00,Fujian,0,0,1,0,8237.61
Fujian-Ev,2025-08-19_08:00,Fujian,0,0,1,0,7042.81
Fujian-Ev,2025-08-19_12:00,Fujian,0,0,1,0,6485.24
Fujian-Ev,2025-08-19_16:00,Fujian,1,0,0,0,6007.32
Fujian-Ev,2025-08-19_20:00,Fujian,1,0,0,0,5068.85
Fujian-Ev,2025-09-20_00:00,Fujian,0,0,1,0,7091.8
Fujian-Ev,2025-09-20_04:00,Fujian,1,94.1359,0,0,7449.51
Fujian-Ev,2025-09-20_08:00,Fujian,1,2.3534,0,0,5068.85
Fujian-Ev,2025-09-20_12:00,Fujian,1,341.242,0,0,5808
Fujian-Ev,2025-09-20_16:00,Fujian,1,182.793,0,0,5068.85
Fujian-Ev,2025-09-20_20:00,Fujian,1,850.205,0,0,7126.56
Fujian-Ev,2025-10-26_00:00,Fujian,1,575.039,0,0,7219.24
Fujian-Ev,2025-10-26_04:00,Fujian,1,0,0,0,7210.55
Fujian-Ev,2025-10-26_08:00,Fujian,1,2.3534,0,0,5068.85
Fujian-Ev,2025-10-26_12:00,Fujian,1,341.242,0,0,6254.06
Fujian-Ev,2025-10-26_16:00,Fujian,1,113.811,0,0,5890.01
Fujian-Ev,2025-10-26_20:00,Fujian,0,0,1,0,5068.85
Fujian-Ev,2025-11-19_00:00,Fujian,0,0,1,0,7388.69
Fujian-Ev,2025-11-19_04:00,Fujian,1,94.1359,0,0,7720.34
Fujian-Ev,2025-11-19_08:00,Fujian,1,2.3534,0,0,6773.44
Fujian-Ev,2025-11-19_12:00,Fujian,0,0,1,0,6661.92
Fujian-Ev,2025-11-19_16:00,Fujian,0,0,1,0,5068.85
Fujian-Ev,2025-11-19_20:00,Fujian,1,684.419,0,0,7435.03
Fujian-Ev,2025-12-16_00:00,Fujian,1,3.04893,0,0,5068.85
Fujian-Ev,2025-12-16_04:00,Fujian,1,94.1359,0,0,5417.88
Fujian-Ev,2025-12-16_08:00,Fujian,1,2.3534,0,0,5426.82
Fujian-Ev,2025-12-16_12:00,Fujian,1,341.242,0,0,5608.4
Fujian-Ev,2025-12-16_16:00,Fujian,1,180.059,0,0,5655.39
Fujian-Ev,2025-12-16_20:00,Fujian,0,0,1,0,5068.85
Jiangsu-Ev,2025-01-22_00:00,Jiangsu,1,639.792,0,0,19562.1
Jiangsu-Ev,2025-01-22_04:00,Jiangsu,0,0,1,0,19538.6
Jiangsu-Ev,2025-01-22_08:00,Jiangsu,0,0,1,0,13718.2
Jiangsu-Ev,2025-01-22_12:00,Jiangsu,1,714.789,0,0,13718.2
Jiangsu-Ev,2025-01-22_16:00,Jiangsu,1,1665.48,0,0,17891.3
Jiangsu-Ev,2025-01-22_20:00,Jiangsu,0,0,1,0,17256.3
Jiangsu-Ev,2025-02-08_00:00,Jiangsu,1,0,0,0,13822
Jiangsu-Ev,2025-02-08_04:00,Jiangsu,1,164.338,0,0,14340.7
Jiangsu-Ev,2025-02-08_08:00,Jiangsu,1,6.36915,0,0,13718.2
Jiangsu-Ev,2025-02-08_12:00,Jiangsu,0,0,1,0,13718.2
Jiangsu-Ev,2025-02-08_16:00,Jiangsu,1,1548.7,0,0,16154.1
Jiangsu-Ev,2025-02-08_20:00,Jiangsu,1,0,0,0,13931.8
Jiangsu-Ev,2025-03-21_00:00,Jiangsu,1,0,0,0,18275.8
Jiangsu-Ev,2025-03-21_04:00,Jiangsu,0,0,1,0,18264.1
Jiangsu-Ev,2025-03-21_08:00,Jiangsu,1,6.36915,0,0,18288.3
Jiangsu-Ev,2025-03-21_12:00,Jiangsu,0,0,1,0,15873.9
Jiangsu-Ev,2025-03-21_16:00,Jiangsu,1,0,0,0,13718.2
Jiangsu-Ev,2025-03-21_20:00,Jiangsu,1,1311.81,0,0,18385.6
Jiangsu-Ev,2025-04-11_00:00,Jiangsu,1,2174.28,0,0,21855
Jiangsu-Ev,2025-04-11_04:00,Jiangsu,0,0,1,0,21737.4
Jiangsu-Ev,2025-04-11_08:00,Jiangsu,0,0,1,0,16563.7
Jiangsu-Ev,2025-04-11_12:00,Jiangsu,0,0,1,0,14149.3
Jiangsu-Ev,2025-04-11_16:00,Jiangsu,1,0,0,0,13718.2
Jiangsu-Ev,2025-04-11_20:00,Jiangsu,0,0,1,0,13718.2
Jiangsu-Ev,2025-05-22_00:00,Jiangsu,1,0,0,0,16998.1
Jiangsu-Ev,2025-05-22_04:00,Jiangsu,0,0,1,0,16927.5
Jiangsu-Ev,2025-05-22_08:00,Jiangsu,1,6.36915,0,0,13718.2
Jiangsu-Ev,2025-05-22_12:00,Jiangsu,1,385.759,0,0,14580.5
Jiangsu-Ev,2025-05-22_16:00,Jiangsu,1,0,0,0,13718.2
Jiangsu-Ev,2025-05-22_20:00,Jiangsu,1,1230.33,0,0,17123.5
Jiangsu-Ev,2025-06-16_00:00,Jiangsu,1,880.67,0,0,16986.3
Jiangsu-Ev,2025-06-16_04:00,Jiangsu,0,0,1,0,16927.5
Jiangsu-Ev,2025-06-16_08:00,Jiangsu,1,6.36915,0,0,13718.2
Jiangsu-Ev,2025-06-16_12:00,Jiangsu,1,544.601,0,0,14580.5
Jiangsu-Ev,2025-06-16_16:00,Jiangsu,1,0,0,0,13718.2
Jiangsu-Ev,2025-06-16_20:00,Jiangsu,1,334.187,0,0,13718.2
Jiangsu-Ev,2025-07-22_00:00,Jiangsu,1,2707.17,0,0,23895.7
Jiangsu-Ev,2025-07-22_04:00,Jiangsu,0,0,1,0,23813.4
Jiangsu-Ev,2025-07-22_08:00,Jiangsu,1,6.36915,0,0,18017.1
Jiangsu-Ev,2025-07-22_12:00,Jiangsu,0,0,1,0,16206.3
Jiangsu-Ev,2025-07-22_16:00,Jiangsu,1,980.679,0,0,16052.6
Jiangsu-Ev,2025-07-22_20:00,Jiangsu,1,54.0397,0,0,13718.2
Jiangsu-Ev,2025-08-19_00:00,Jiangsu,1,3477.56,0,0,41103.6
Jiangsu-Ev,2025-08-19_04:00,Jiangsu,1,254.766,0,0,42001.2
Jiangsu-Ev,2025-08-19_08:00,Jiangsu,1,0,0,0,41354.5
Jiangsu-Ev,2025-08-19_12:00,Jiangsu,1,0,0,0,38940.1
Jiangsu-Ev,2025-08-19_16:00,Jiangsu,0,0,1,6305.48,13718.2
Jiangsu-Ev,2025-08-19_20:00,Jiangsu,1,4246.93,0,0,27951.6
Jiangsu-Ev,2025-09-20_00:00,Jiangsu,1,831.491,0,0,18259.4
Jiangsu-Ev,2025-09-20_04:00,Jiangsu,0,0,1,0,18141.8
Jiangsu-Ev,2025-09-20_08:00,Jiangsu,0,0,1,0,16201.6
Jiangsu-Ev,2025-09-20_12:00,Jiangsu,1,923.527,0,0,17598.4
Jiangsu-Ev,2025-09-20_16:00,Jiangsu,0,0,1,0,13718.2
Jiangsu-Ev,2025-09-20_20:00,Jiangsu,1,1060.82,0,0,15209.4
Jiangsu-Ev,2025-10-26_00:00,Jiangsu,1,2381.21,0,0,22657
Jiangsu-Ev,2025-10-26_04:00,Jiangsu,0,0,1,0,22539.4
Jiangsu-Ev,2025-10-26_08:00,Jiangsu,0,0,1,0,16072.3
Jiangsu-Ev,2025-10-26_12:00,Jiangsu,1,923.527,0,0,17167.3
Jiangsu-Ev,2025-10-26_16:00,Jiangsu,0,0,1,0,13718.2
Jiangsu-Ev,2025-10-26_20:00,Jiangsu,1,835.467,0,0,13718.2
Jiangsu-Ev,2025-11-19_00:00,Jiangsu,1,1223.29,0,0,18304
Jiangsu-Ev,2025-11-19_04:00,Jiangsu,0,0,1,0,18245.2
Jiangsu-Ev,2025-11-19_08:00,Jiangsu,0,0,1,0,13718.2
Jiangsu-Ev,2025-11-19_12:00,Jiangsu,0,0,1,0,13718.2
Jiangsu-Ev,2025-11-19_16:00,Jiangsu,1,1301.68,0,0,14353.1
Jiangsu-Ev,2025-11-19_20:00,Jiangsu,1,0,0,0,13718.2
Jiangsu-Ev,2025-12-16_00:00,Jiangsu,1,3060.51,0,0,29311.9
Jiangsu-Ev,2025-12-16_04:00,Jiangsu,1,254.766,0,0,30162.5
Jiangsu-Ev,2025-12-16_08:00,Jiangsu,1,0,0,0,30162.5
Jiangsu-Ev,2025-12-16_12:00,Jiangsu,1,923.527,0,0,31559.3
Jiangsu-Ev,2025-12-16_16:00,Jiangsu,0,0,1,4460.27,13718.2
Jiangsu-Ev,2025-12-16_20:00,Jiangsu,1,1051.37,0,0,17713.4
Shanghai-Ev,2025-01-22_00:00,Shanghai,1,3543.11,0,0,29043
Shanghai-Ev,2025-01-22_04:00,Shanghai,1,259.569,0,0,29957.4
Shanghai-Ev,2025-01-22_08:00,Shanghai,1,6.48922,0,0,26687.6
Shanghai-Ev,2025-01-22_12:00,Shanghai,0,0,1,479.185,23540.9
Shanghai-Ev,2025-01-22_16:00,Shanghai,0,0,1,1292.85,13976.8
Shanghai-Ev,2025-01-22_20:00,Shanghai,1,1055.36,0,0,15722.9
Shanghai-Ev,2025-02-08_00:00,Shanghai,1,955.272,0,0,20398.7
Shanghai-Ev,2025-02-08_04:00,Shanghai,1,259.569,0,0,21301.2
Shanghai-Ev,2025-02-08_08:00,Shanghai,1,6.48922,0,0,17372.4
Shanghai-Ev,2025-02-08_12:00,Shanghai,0,0,1,310.803,13976.8
Shanghai-Ev,2025-02-08_16:00,Shanghai,1,1676.44,0,0,16833.1
Shanghai-Ev,2025-02-08_20:00,Shanghai,1,535.806,0,0,16928.4
Shanghai-Ev,2025-03-21_00:00,Shanghai,1,1128.4,0,0,19120.8
Shanghai-Ev,2025-03-21_04:00,Shanghai,1,225.793,0,0,19906.9
Shanghai-Ev,2025-03-21_08:00,Shanghai,1,0,0,0,13976.8
Shanghai-Ev,2025-03-21_12:00,Shanghai,1,940.936,0,0,15707.4
Shanghai-Ev,2025-03-21_16:00,Shanghai,0,0,1,0,15268.1
Shanghai-Ev,2025-03-21_20:00,Shanghai,0,0,1,0,14944.7
Shanghai-Ev,2025-04-11_00:00,Shanghai,1,931.351,0,0,23814.9
Shanghai-Ev,2025-04-11_04:00,Shanghai,1,259.569,0,0,24717.4
Shanghai-Ev,2025-04-11_08:00,Shanghai,1,6.48922,0,0,18811.9
Shanghai-Ev,2025-04-11_12:00,Shanghai,0,0,1,670.671,13976.8
Shanghai-Ev,2025-04-11_16:00,Shanghai,1,1100.93,0,0,17281.8
Shanghai-Ev,2025-04-11_20:00,Shanghai,1,889.822,0,0,20339.6
Shanghai-Ev,2025-05-22_00:00,Shanghai,1,484.344,0,0,17953.5
Shanghai-Ev,2025-05-22_04:00,Shanghai,0,0,1,0,17905.5
Shanghai-Ev,2025-05-22_08:00,Shanghai,1,6.48922,0,0,13976.8
Shanghai-Ev,2025-05-22_12:00,Shanghai,1,940.936,0,0,16937.4
Shanghai-Ev,2025-05-22_16:00,Shanghai,1,828.33,0,0,16570.8
Shanghai-Ev,2025-05-22_20:00,Shanghai,0,0,1,102.492,16160.9
Shanghai-Ev,2025-06-16_00:00,Shanghai,1,814.702,0,0,17056.7
Shanghai-Ev,2025-06-16_04:00,Shanghai,0,0,1,63.4942,16706.9
Shanghai-Ev,2025-06-16_08:00,Shanghai,1,6.48922,0,0,16072.6
Shanghai-Ev,2025-06-16_12:00,Shanghai,1,940.936,0,0,18725.7
Shanghai-Ev,2025-06-16_16:00,Shanghai,0,0,1,686.752,15100.1
Shanghai-Ev,2025-06-16_20:00,Shanghai,1,470.471,0,0,13976.8
Shanghai-Ev,2025-07-22_00:00,Shanghai,1,976.624,0,0,17528.2
Shanghai-Ev,2025-07-22_04:00,Shanghai,1,213.595,0,0,18232.1
