load_zone,timestamp,ZoneTotalCentralDispatch,TXPowerNet,StoragePowerNet,StorageNetDisCharge,WithdrawFromCentralGrid,StorageNetCharge
Sichuan,2025-02-08_12:00,74049.6,-34534,0,0,39515.6,0
Sichuan,2025-02-08_16:00,101024,-58882.5,0,0,42141.1,0
Sichuan,2025-02-08_20:00,96369.6,-59950.2,0,0,36419.4,0
Sichuan,2025-03-21_00:00,76359.6,-45660.6,0,0,30699,0
Sichuan,2025-03-21_04:00,68440.4,-42618.9,0,0,25821.5,0
Sichuan,2025-03-21_08:00,69213.4,-42460.9,0,0,26752.4,0
Sichuan,2025-03-21_12:00,84392.6,-46510.4,0,0,37882.2,0
Sichuan,2025-03-21_16:00,83178.7,-45017.1,0,0,38161.6,0
Sichuan,2025-03-21_20:00,112927,-74643.8,0,0,38283.3,0
Sichuan,2025-04-11_00:00,89108.6,-55852.4,0,0,33256.2,0
Sichuan,2025-04-11_04:00,69693.7,-42033.6,0,0,27660.1,0
Sichuan,2025-04-11_08:00,70405.4,-41758.9,0,0,28646.5,0
Sichuan,2025-04-11_12:00,83746.2,-43014.3,0,0,40731.8,0
Sichuan,2025-04-11_16:00,103984,-60940.9,0,0,43043.4,0
Sichuan,2025-04-11_20:00,94953.1,-56941.9,0,0,38011.2,0
Sichuan,2025-05-22_00:00,75046.2,-42482.5,0,0,32563.6,0
Sichuan,2025-05-22_04:00,46289.4,-19109.5,0,0,27179.9,0
Sichuan,2025-05-22_08:00,36599.1,-8605.5,0,0,27993.6,0
Sichuan,2025-05-22_12:00,58849.5,-18730.2,0,0,40119.4,0
Sichuan,2025-05-22_16:00,89757.2,-48621,0,0,41136.3,0
Sichuan,2025-05-22_20:00,79050.9,-41512.7,0,0,37538.2,0
Sichuan,2025-06-16_00:00,74375.5,-38184.9,0,0,36190.6,0
Sichuan,2025-06-16_04:00,52334.3,-22233.6,0,0,30100.7,0
Sichuan,2025-06-16_08:00,50812.5,-19639.1,0,0,31173.4,0
Sichuan,2025-06-16_12:00,85399.9,-40628.7,0,0,44771.2,0
Sichuan,2025-06-16_16:00,87629.5,-42001.9,0,0,45627.7,0
Sichuan,2025-06-16_20:00,95323.1,-52908.8,0,0,42414.3,0
Sichuan,2025-07-22_00:00,98043.4,-59255.6,0,0,36881.3,1906.47
Sichuan,2025-07-22_04:00,92615.5,-63204.9,-1121.56,1121.56,29410.6,0
Sichuan,2025-07-22_08:00,90590.4,-58401.6,0,0,30282.3,1906.47
Sichuan,2025-07-22_12:00,101669,-58096.2,-1492.11,1492.11,43572.7,0
Sichuan,2025-07-22_16:00,107052,-61173.7,0,0,43972.2,1906.47
Sichuan,2025-07-22_20:00,105871,-66174.1,-751.008,751.008,39697.3,0
Sichuan,2025-08-19_00:00,106735,-64167.4,0,0,40660.8,1906.47
Sichuan,2025-08-19_04:00,91445.6,-57704.9,-751.008,751.008,33740.7,0
Sichuan,2025-08-19_08:00,95568.5,-58860.3,0,0,34801.7,1906.47
Sichuan,2025-08-19_12:00,108116,-58541,-1492.11,1492.11,49574.6,0
Sichuan,2025-08-19_16:00,117135,-66569.4,0,0,50565.3,0
Sichuan,2025-08-19_20:00,115857,-69597.6,0,0,46259.7,0
Sichuan,2025-09-20_00:00,105291,-65677.4,0,0,39614,0
Sichuan,2025-09-20_04:00,95790.3,-62842.2,0,0,32948.1,0
Sichuan,2025-09-20_08:00,91077.5,-56967.2,0,0,34110.3,0
Sichuan,2025-09-20_12:00,102100,-53662.6,0,0,48437.3,0
Sichuan,2025-09-20_16:00,112833,-63271.4,0,0,49561.2,0
Sichuan,2025-09-20_20:00,114460,-68199.8,0,0,46260,0
Sichuan,2025-10-26_00:00,109270,-75666.6,0,0,33603.3,0
Sichuan,2025-10-26_04:00,103765,-75666.6,0,0,28098.4,0
Sichuan,2025-10-26_08:00,106508,-75666.6,0,0,28934.7,1906.47
Sichuan,2025-10-26_12:00,117717,-75666.6,0,0,41420.8,629.877
Sichuan,2025-10-26_16:00,119163,-75666.6,0,0,43496.9,0
Sichuan,2025-10-26_20:00,112582,-74174.5,-1492.11,1492.11,38407.9,0
Sichuan,2025-11-19_00:00,111531,-75666.6,0,0,35864.5,0
Sichuan,2025-11-19_04:00,100674,-70694.6,0,0,29979.2,0
Sichuan,2025-11-19_08:00,100807,-69895.7,0,0,30911,0
Sichuan,2025-11-19_12:00,114362,-69895.7,0,0,44466.6,0
Sichuan,2025-11-19_16:00,120783,-75666.6,0,0,45116.8,0
Sichuan,2025-11-19_20:00,117329,-75575.7,0,0,41753.3,0
Sichuan,2025-12-16_00:00,95591,-57718.2,0,0,37872.8,0
Sichuan,2025-12-16_04:00,99895.7,-67660.2,0,0,30329.1,1906.47
Sichuan,2025-12-16_08:00,96364.7,-64449.8,0,0,31285,629.877
Sichuan,2025-12-16_12:00,99230.4,-54796.5,-361.921,361.921,44433.9,0
Sichuan,2025-12-16_16:00,101979,-56588,-1130.19,1130.19,45390.9,0
Sichuan,2025-12-16_20:00,104147,-62673.4,0,0,41473.3,0
Anhui,2025-01-22_00:00,45485.2,-17305.3,0,0,28179.9,0
Anhui,2025-01-22_04:00,37812.7,-13533.2,0,0,24279.6,0
Anhui,2025-01-22_08:00,43530.1,-18422.1,0,0,25108,0
Anhui,2025-01-22_12:00,44660.6,-15964.6,0,0,28696,0
Anhui,2025-01-22_16:00,51124.6,-21034.8,0,0,30089.8,0
Anhui,2025-01-22_20:00,51402.1,-18422.1,0,0,32980,0
Anhui,2025-02-08_00:00,34098.6,-8681.85,0,0,25416.7,0
Anhui,2025-02-08_04:00,23476.4,-1806.65,0,0,21669.8,0
Anhui,2025-02-08_08:00,23457.7,-1137.96,0,0,22319.8,0
Anhui,2025-02-08_12:00,32599.4,-6677.13,0,0,25922.3,0
Anhui,2025-02-08_16:00,42489.7,-16102.5,0,0,26387.2,0
Anhui,2025-02-08_20:00,43488.8,-14604.2,0,0,28884.6,0
Anhui,2025-03-21_00:00,38075.4,-13726.9,0,0,24348.5,0
Anhui,2025-03-21_04:00,31785.2,-11285.3,0,0,20499.9,0
Anhui,2025-03-21_08:00,34590.1,-13995.3,0,0,20594.8,0
Anhui,2025-03-21_12:00,41192,-18422.1,0,0,22769.9,0
Anhui,2025-03-21_16:00,44034.9,-18422.1,0,0,25612.8,0
Anhui,2025-03-21_20:00,41754.5,-14604.2,0,0,27150.3,0
Anhui,2025-04-11_00:00,35682.4,-12474.6,0,0,23207.9,0
Anhui,2025-04-11_04:00,29898.5,-10133.6,0,0,19764.9,0
Anhui,2025-04-11_08:00,28442.2,-8282.99,0,0,20159.2,0
Anhui,2025-04-11_12:00,38303.3,-14604.2,0,0,23699.1,0
Anhui,2025-04-11_16:00,42765.2,-18422.1,0,0,24343.1,0
Anhui,2025-04-11_20:00,40925.7,-14604.2,0,0,26321.6,0
Anhui,2025-05-22_00:00,22305.3,1229.31,0,0,23534.6,0
Anhui,2025-05-22_04:00,15819.2,4109.9,-180.475,180.475,19929.1,0
Anhui,2025-05-22_08:00,16003.7,1890.01,0,0,17757.3,136.397
Anhui,2025-05-22_12:00,26088.5,-7300.62,0,0,18617.5,170.383
Anhui,2025-05-22_16:00,35598,-12525.5,0,0,23072.5,0
Anhui,2025-05-22_20:00,34098.8,-7558.68,0,0,26540.2,0
Anhui,2025-06-16_00:00,31807.4,-5729.22,0,0,26078.2,0
Anhui,2025-06-16_04:00,21807.9,555.15,0,0,22363,0
Anhui,2025-06-16_08:00,22117.3,-3038.36,0,0,19078.9,0
Anhui,2025-06-16_12:00,33523.3,-12395.3,0,0,21128,0
Anhui,2025-06-16_16:00,44356.7,-18422.1,0,0,25934.6,0
Anhui,2025-06-16_20:00,44309.5,-14604.2,0,0,29705.3,0
Anhui,2025-07-22_00:00,42516.3,-11932.4,0,0,30583.8,0
Anhui,2025-07-22_04:00,32095.6,-5523.84,0,0,26341.2,230.594
Anhui,2025-07-22_08:00,40074.1,-14962.3,0,0,25102,9.81271
Anhui,2025-07-22_12:00,45770.8,-18241.6,-180.475,180.475,27529.2,0
Anhui,2025-07-22_16:00,49474.3,-18422.1,0,0,31052.2,0
Anhui,2025-07-22_20:00,50456.5,-14995.7,0,0,35394.4,66.3729
Anhui,2025-08-19_00:00,45448.8,-14604.2,0,0,30844.6,0
Anhui,2025-08-19_04:00,33043.1,-6356.77,0,0,26455.7,230.594
Anhui,2025-08-19_08:00,41309.4,-14604.2,0,0,26629.1,76.1857
Anhui,2025-08-19_12:00,44480.7,-14423.7,-180.475,180.475,30056.9,0
Anhui,2025-08-19_16:00,51415.2,-18422.1,0,0,32993.1,0
Anhui,2025-08-19_20:00,49686,-14604.2,0,0,35081.8,0
Anhui,2025-09-20_00:00,33170.1,-6919.91,0,0,26250.2,0
Anhui,2025-09-20_04:00,21810.4,197.55,0,0,22008,0
Anhui,2025-09-20_08:00,23799.4,-4117.33,0,0,19682,0
Anhui,2025-09-20_12:00,35263.3,-15608,0,0,19655.4,0
Anhui,2025-09-20_16:00,40968.9,-15117.5,0,0,25851.4,0
Anhui,2025-09-20_20:00,43703.7,-14471.2,0,0,29232.5,0
Anhui,2025-10-26_00:00,29847,-5990.28,0,0,23856.7,0
Anhui,2025-10-26_04:00,23084.8,-2697.59,0,0,20387.3,0
Anhui,2025-10-26_08:00,19683.6,-2149.13,0,0,17534.5,0
Anhui,2025-10-26_12:00,28647.6,-10567.5,0,0,18080.1,0
Anhui,2025-10-26_16:00,37893.7,-13128.5,0,0,24765.2,0
Anhui,2025-10-26_20:00,37602,-10451.7,0,0,27150.3,0
Anhui,2025-11-19_00:00,39833,-14604.2,0,0,25107.2,121.652
Anhui,2025-11-19_04:00,33478,-12056.1,0,0,21421.9,0
Anhui,2025-11-19_08:00,36537.7,-14604.2,0,0,21933.5,0
Anhui,2025-11-19_12:00,39035.8,-14604.2,0,0,24246.4,185.128
Anhui,2025-11-19_16:00,45485.7,-18422.1,-180.475,180.475,27063.7,0
Anhui,2025-11-19_20:00,43132.3,-14604.2,0,0,28528.1,0
Anhui,2025-12-16_00:00,46468.4,-18422.1,0,0,28046.3,0
Anhui,2025-12-16_04:00,38905.2,-14604.2,0,0,24165,135.973
Anhui,2025-12-16_08:00,37964.4,-15415.8,0,0,22519.1,29.4991
Anhui,2025-12-16_12:00,39785.1,-16881.4,0,0,22903.7,0
Anhui,2025-12-16_16:00,48200.4,-18422.1,-180.475,180.475,29778.3,0
Anhui,2025-12-16_20:00,50671.1,-18422.1,0,0,32107.7,141.308
Fujian,2025-01-22_00:00,19515.7,8350.62,0,0,27866.3,0
Fujian,2025-01-22_04:00,15803.4,9576.11,0,0,25379.5,0
Fujian,2025-01-22_08:00,17815.6,8350.62,0,0,26166.3,0
Fujian,2025-01-22_12:00,21912.4,8693.66,0,0,30606.1,0
Fujian,2025-01-22_16:00,23880.4,8350.62,0,0,32231,0
Fujian,2025-01-22_20:00,22564.7,8350.62,0,0,30915.3,0
Fujian,2025-02-08_00:00,14640.1,8652.04,0,0,23292.1,0
Fujian,2025-02-08_04:00,12971.2,7849.09,0,0,20820.3,0
Fujian,2025-02-08_08:00,13895.2,7104.19,0,0,20999.4,0
Fujian,2025-02-08_12:00,15362.8,9529.23,0,0,24892,0
Fujian,2025-02-08_16:00,15859.8,9934.66,0,0,25794.5,0
Fujian,2025-02-08_20:00,15741.1,9598.71,0,0,25339.8,0
Fujian,2025-03-21_00:00,20296.7,8350.62,0,0,28647.3,0
Fujian,2025-03-21_04:00,16977.5,9072.16,0,0,26049.6,0
Fujian,2025-03-21_08:00,16466.3,9945.29,0,0,26411.6,0
Fujian,2025-03-21_12:00,20104.6,10762.4,0,0,30867,0
Fujian,2025-03-21_16:00,23966.8,8350.62,0,0,32317.4,0
Fujian,2025-03-21_20:00,23418.7,8350.62,0,0,31769.3,0
Fujian,2025-04-11_00:00,20333.8,10777.1,0,0,31110.9,0
Fujian,2025-04-11_04:00,17213.7,10496.7,0,0,27710.4,0
Fujian,2025-04-11_08:00,17486.8,10777.1,0,0,28264,0
Fujian,2025-04-11_12:00,23881.5,9401.23,0,0,33282.8,0
Fujian,2025-04-11_16:00,26264.7,8350.62,0,0,34615.3,0
Fujian,2025-04-11_20:00,23142.7,10777.1,0,0,33919.8,0
Fujian,2025-05-22_00:00,19274.1,10777.1,0,0,30051.2,0
Fujian,2025-05-22_04:00,16931.3,10263.9,0,0,27195.2,0
Fujian,2025-05-22_08:00,18856.3,8041.84,0,0,26898.2,0
Fujian,2025-05-22_12:00,20980.2,10777.1,0,0,31757.4,0
Fujian,2025-05-22_16:00,22618.1,10777.1,0,0,33395.3,0
Fujian,2025-05-22_20:00,22792.4,10343.3,0,0,33135.7,0
Fujian,2025-06-16_00:00,22342.3,10764.8,0,0,33107.1,0
Fujian,2025-06-16_04:00,19242.5,10777.1,0,0,30019.6,0
Fujian,2025-06-16_08:00,20856.7,9060.89,0,0,29917.6,0
Fujian,2025-06-16_12:00,25359.2,10777.1,0,0,36136.3,0
Fujian,2025-06-16_16:00,29059.3,8350.62,0,0,37409.9,0
Fujian,2025-06-16_20:00,26930.6,9976.14,0,0,36906.8,0
Fujian,2025-07-22_00:00,28679.8,8561.44,0,0,37241.2,0
Fujian,2025-07-22_04:00,26915.2,6444.69,0,0,33201,158.927
Fujian,2025-07-22_08:00,27408.1,6600.42,0,0,33956.1,52.5075
Fujian,2025-07-22_12:00,31410.3,8324.93,61.9846,124.384,39921.6,0
Fujian,2025-07-22_16:00,32908.5,8350.62,0,0,41259.2,0
Fujian,2025-07-22_20:00,29703.1,10777.1,0,0,40480.2,0
Fujian,2025-08-19_00:00,29602.7,8350.62,0,0,37953.3,0
Fujian,2025-08-19_04:00,23610.3,10777.1,0,0,34318.4,69.0114
Fujian,2025-08-19_08:00,26893.9,8350.62,0,0,35102.1,142.423
Fujian,2025-08-19_12:00,33156.4,8288.63,61.9846,124.384,41631.4,0
Fujian,2025-08-19_16:00,34925.8,8350.62,0,0,43276.4,0
Fujian,2025-08-19_20:00,33496,8350.62,0,0,41846.6,0
Fujian,2025-09-20_00:00,25371,10777.1,0,0,36148.1,0
Fujian,2025-09-20_04:00,21407.3,10777.1,0,0,32184.4,0
Fujian,2025-09-20_08:00,22863.5,8891.24,0,0,31754.7,0
Fujian,2025-09-20_12:00,26876.4,10208.3,0,0,37084.7,0
Fujian,2025-09-20_16:00,31844,8350.62,0,0,40194.6,0
Fujian,2025-09-20_20:00,31008,8350.62,0,0,39358.6,0
Fujian,2025-10-26_00:00,20938.1,10777.1,0,0,31715.2,0
Fujian,2025-10-26_04:00,17994.7,10777.1,0,0,28771.9,0
Fujian,2025-10-26_08:00,20410,8178.82,0,0,28588.8,0
Fujian,2025-10-26_12:00,22652,10777.1,0,0,33429.1,0
Fujian,2025-10-26_16:00,27642.4,8350.62,0,0,35993,0
Fujian,2025-10-26_20:00,25135.6,10777.1,0,0,35912.7,0
Fujian,2025-11-19_00:00,22353.6,8350.62,0,0,30704.2,0
Fujian,2025-11-19_04:00,18709.3,9244.75,0,0,27954.1,0
Fujian,2025-11-19_08:00,21058.8,7042.58,0,0,28101.4,0
Fujian,2025-11-19_12:00,24875.1,8350.62,0,0,33225.7,0
Fujian,2025-11-19_16:00,27215.8,8350.62,0,0,35566.4,0
Fujian,2025-11-19_20:00,25993.1,8350.62,0,0,34343.8,0
Fujian,2025-12-16_00:00,25252,5850.62,0,0,31102.6,0
Fujian,2025-12-16_04:00,20411.4,7953.65,0,0,28312.6,52.5075
Fujian,2025-12-16_08:00,23108.6,5037.39,0,0,27987.1,158.927
Fujian,2025-12-16_12:00,25929.2,6520.77,0,0,32450,0
Fujian,2025-12-16_16:00,29439.1,5788.63,61.9846,124.384,35414.1,0
Fujian,2025-12-16_20:00,28651.5,5850.62,0,0,34502.1,0
Jiangsu,2025-01-22_00:00,55746.9,31022.2,0,0,86769.1,0
Jiangsu,2025-01-22_04:00,49250.8,30032.5,0,0,79283.4,0
Jiangsu,2025-01-22_08:00,54824.8,31647.7,0,0,86472.5,0
Jiangsu,2025-01-22_12:00,57952.8,38113.6,0,0,96066.4,0
Jiangsu,2025-01-22_16:00,64840.2,38842,0,0,103682,0
Jiangsu,2025-01-22_20:00,67044.5,32274.6,0,0,99319.1,0
Jiangsu,2025-02-08_00:00,44924.2,27375.6,0,0,72299.9,0
Jiangsu,2025-02-08_04:00,41557.1,25176.9,0,0,66734,0
Jiangsu,2025-02-08_08:00,44099.8,27617.4,0,0,71717.2,0
Jiangsu,2025-02-08_12:00,46643.7,31951.5,0,0,78595.2,0
Jiangsu,2025-02-08_16:00,51975.8,32562.1,0,0,84537.9,0
Jiangsu,2025-02-08_20:00,51859.5,31539.4,0,0,83398.9,0
Jiangsu,2025-03-21_00:00,49410.3,30129.8,0,0,79540.1,0
Jiangsu,2025-03-21_04:00,45710.9,27709.9,0,0,73420.8,0
Jiangsu,2025-03-21_08:00,48755.7,30395.8,0,0,79151.5,0
Jiangsu,2025-03-21_12:00,54136.1,35166,0,0,89302.1,0
Jiangsu,2025-03-21_16:00,58805.6,33863.1,0,0,92668.7,0
Jiangsu,2025-03-21_20:00,57231.2,34491.4,0,0,91722.6,0
Jiangsu,2025-04-11_00:00,48611,28888.6,0,0,77499.6,0
Jiangsu,2025-04-11_04:00,43838.9,26568.4,0,0,70407.2,0
Jiangsu,2025-04-11_08:00,46115.4,29143.7,0,0,75259,0
Jiangsu,2025-04-11_12:00,50848,33717.3,0,0,84565.3,0
Jiangsu,2025-04-11_16:00,53090.6,34361.6,0,0,87452.2,0
Jiangsu,2025-04-11_20:00,54530.3,33282.4,0,0,87812.7,0
Jiangsu,2025-05-22_00:00,46520.8,28367.8,0,0,74888.6,0
Jiangsu,2025-05-22_04:00,42784.4,26089.4,0,0,68873.9,0
Jiangsu,2025-05-22_08:00,38808.8,28618.3,0,0,67427.1,0
Jiangsu,2025-05-22_12:00,40177.1,33109.5,0,0,73286.6,0
Jiangsu,2025-05-22_16:00,50093,33742.2,0,0,83835.2,0
Jiangsu,2025-05-22_20:00,54311.2,32682.5,0,0,86993.7,0
Jiangsu,2025-06-16_00:00,50992,30527.2,0,0,81519.2,0
Jiangsu,2025-06-16_04:00,46041.3,28075.4,0,0,74116.6,0
Jiangsu,2025-06-16_08:00,42555.2,30796.8,0,0,73351.9,0
Jiangsu,2025-06-16_12:00,44708.7,35629.8,0,0,80338.5,0
Jiangsu,2025-06-16_16:00,54402.9,36310.7,0,0,90713.7,0
Jiangsu,2025-06-16_20:00,57593.6,35170.3,0,0,92763.9,0
Jiangsu,2025-07-22_00:00,62442.2,35650.6,0,0,97366.9,725.95
Jiangsu,2025-07-22_04:00,53768.4,32787.3,0,0,86555.8,0
Jiangsu,2025-07-22_08:00,53760.5,35965.4,0,0,89725.9,0
Jiangsu,2025-07-22_12:00,54269,41609.7,958.806,568.167,97405.7,0
Jiangsu,2025-07-22_16:00,65302.1,40110.1,0,0,105412,0
Jiangsu,2025-07-22_20:00,71651.5,37610.1,0,0,109022,239.846
Jiangsu,2025-08-19_00:00,63984.9,36531.6,0,0,100067,449.531
Jiangsu,2025-08-19_04:00,55471.4,33597.6,0,0,88963.7,105.193
Jiangsu,2025-08-19_08:00,58942.6,36854.2,0,0,95385.8,411.072
Jiangsu,2025-08-19_12:00,67501.5,39755.9,354.26,568.167,108180,0
Jiangsu,2025-08-19_16:00,64438,40110.1,0,0,104548,0
Jiangsu,2025-08-19_20:00,75419.2,40110.1,0,0,115529,0
Jiangsu,2025-09-20_00:00,52271,31619.6,0,0,83890.6,0
Jiangsu,2025-09-20_04:00,47688.9,29080.1,0,0,76768.9,0
Jiangsu,2025-09-20_08:00,48928.2,31898.8,0,0,80827.1,0
Jiangsu,2025-09-20_12:00,50628.7,36904.9,0,0,87533.6,0
Jiangsu,2025-09-20_16:00,58902.8,37610.1,0,0,96512.9,0
Jiangsu,2025-09-20_20:00,61199.8,36428.9,0,0,97628.7,0
Jiangsu,2025-10-26_00:00,50191.1,29072.6,0,0,79263.6,0
Jiangsu,2025-10-26_04:00,43847.4,26737.6,0,0,70585,0
Jiangsu,2025-10-26_08:00,42184.3,29329.3,0,0,71513.6,0
Jiangsu,2025-10-26_12:00,43156.2,33932.1,0,0,77088.3,0
Jiangsu,2025-10-26_16:00,53909.4,34580.5,0,0,88489.9,0
Jiangsu,2025-10-26_20:00,55810.3,33494.5,0,0,89304.8,0
Jiangsu,2025-11-19_00:00,52452.3,30466.5,0,0,82918.8,0
Jiangsu,2025-11-19_04:00,45949.7,28019.6,0,0,73969.3,0
Jiangsu,2025-11-19_08:00,48927.7,30735.5,0,0,79663.3,0
Jiangsu,2025-11-19_12:00,57144.3,30999.3,0,0,88143.7,0
Jiangsu,2025-11-19_16:00,62076.6,32141.3,0,0,94217.9,0
Jiangsu,2025-11-19_20:00,61398.5,31440,0,0,92838.5,0
Jiangsu,2025-12-16_00:00,58310.2,30999.3,0,0,89117.5,192.013
Jiangsu,2025-12-16_04:00,50470.8,30572.7,0,0,80978.4,65.144
Jiangsu,2025-12-16_08:00,50759.3,33536.1,0,0,84227.1,68.3505
Jiangsu,2025-12-16_12:00,55510.6,34813.7,0,0,90324.4,0
Jiangsu,2025-12-16_16:00,70720.4,26208.7,218.543,568.167,97715.8,0
Jiangsu,2025-12-16_20:00,73814.5,30999.3,0,0,104174,640.288
Shanghai,2025-01-22_00:00,20673.5,10325,0,0,30998.5,0
Shanghai,2025-01-22_04:00,17347.7,6659.85,0,0,24007.6,0
Shanghai,2025-01-22_08:00,21073.5,8619.37,0,0,29692.9,0
Shanghai,2025-01-22_12:00,24674.6,11252.5,0,0,35927.1,0
Shanghai,2025-01-22_16:00,23460.6,11252.5,0,0,34713.1,0
Shanghai,2025-01-22_20:00,23237,11252.5,0,0,34489.5,0
Shanghai,2025-02-08_00:00,15589.3,8899.47,0,0,24488.8,0
Shanghai,2025-02-08_04:00,12981.8,7749.02,0,0,20730.9,0
Shanghai,2025-02-08_08:00,15858.7,9704.19,0,0,25562.9,0
Shanghai,2025-02-08_12:00,19790.6,11252.5,0,0,31043.1,0
Shanghai,2025-02-08_16:00,21576.3,11252.5,0,0,32828.8,0
Shanghai,2025-02-08_20:00,18424,10898.1,0,0,29322.2,0
Shanghai,2025-03-21_00:00,15649.9,8778.19,0,0,24428.1,0
Shanghai,2025-03-21_04:00,12800.8,7662.82,0,0,20463.7,0
Shanghai,2025-03-21_08:00,15663.2,9596.24,0,0,25259.5,0
Shanghai,2025-03-21_12:00,22782,8907.65,0,0,31689.6,0
Shanghai,2025-03-21_16:00,21309.4,9409.43,0,0,30718.9,0
Shanghai,2025-03-21_20:00,18670.1,9779.99,0,0,28450.1,0
Shanghai,2025-04-11_00:00,14017.8,7948.15,0,0,21965.9,0
Shanghai,2025-04-11_04:00,11623.4,6920.68,0,0,18544.1,0
Shanghai,2025-04-11_08:00,14108.8,8578.34,0,0,22687.1,0
Shanghai,2025-04-11_12:00,16630,10658.8,0,0,27288.8,0
Shanghai,2025-04-11_16:00,18370.7,10526.4,0,0,28897,0
Shanghai,2025-04-11_20:00,16901.2,9733.16,0,0,26634.3,0
Shanghai,2025-05-22_00:00,13238.9,7761.05,0,0,21000,0
Shanghai,2025-05-22_04:00,11082.2,6757.77,0,0,17839.9,0
Shanghai,2025-05-22_08:00,20470.4,1128.59,0,0,21599,0
Shanghai,2025-05-22_12:00,22766.7,4492.88,0,0,27259.6,0
Shanghai,2025-05-22_16:00,17444.5,10278.6,0,0,27723.1,0
Shanghai,2025-05-22_20:00,15459.4,9504.04,0,0,24963.5,0
Shanghai,2025-06-16_00:00,15179.5,8735.8,0,0,23915.3,0
Shanghai,2025-06-16_04:00,12402.4,7606.51,0,0,20008.9,0
Shanghai,2025-06-16_08:00,22505.4,1881,0,0,24386.4,0
Shanghai,2025-06-16_12:00,26866.4,3821.3,0,0,30687.7,0
Shanghai,2025-06-16_16:00,18388.4,11252.5,0,0,29640.9,0
Shanghai,2025-06-16_20:00,18033.3,10697.7,0,0,28731,0
Shanghai,2025-07-22_00:00,18641.5,10740.7,0,0,29382.3,0
Shanghai,2025-07-22_04:00,15632.3,9352.26,0,0,24911.8,72.7172
Shanghai,2025-07-22_08:00,24670,5724.11,0,0,30174.1,220.096
Shanghai,2025-07-22_12:00,28772.6,8835.49,0,172.259,37780.3,0
Shanghai,2025-07-22_16:00,27984.2,10641.9,0,0,38626,0
Shanghai,2025-07-22_20:00,21604.9,11252.5,0,0,32857.4,0
Shanghai,2025-08-19_00:00,23230.4,11252.5,0,0,34459.9,23.0653
Shanghai,2025-08-19_04:00,19907.6,7494.63,0,0,27352.6,49.652
Shanghai,2025-08-19_08:00,24963.4,8964.02,0,0,33707.3,220.096
Shanghai,2025-08-19_12:00,28939.2,10570.5,681.968,172.259,40364,0
Shanghai,2025-08-19_16:00,29795.2,11252.5,0,0,41047.7,0
Shanghai,2025-08-19_20:00,26830.3,11252.5,0,0,38082.8,0
Shanghai,2025-09-20_00:00,16530.6,9451.85,0,0,25982.5,0
Shanghai,2025-09-20_04:00,13749.4,8229.99,0,0,21979.4,0
Shanghai,2025-09-20_08:00,20609.4,5918.09,0,0,26527.5,0
Shanghai,2025-09-20_12:00,26103,7054.15,0,0,33157.1,0
Shanghai,2025-09-20_16:00,21552.9,11252.5,0,0,32805.4,0
Shanghai,2025-09-20_20:00,19398.7,11157.1,0,0,30555.9,0
Shanghai,2025-10-26_00:00,14533.2,8107.53,0,0,22640.8,0
Shanghai,2025-10-26_04:00,11952.4,6958.08,0,0,18910.5,0
Shanghai,2025-10-26_08:00,17947.9,4758.53,0,0,22706.5,0
Shanghai,2025-10-26_12:00,21021.4,7795.24,0,0,28816.7,0
Shanghai,2025-10-26_16:00,16398.8,10737.5,0,0,27136.3,0
Shanghai,2025-10-26_20:00,17354.4,9928.33,0,0,27282.7,0
Shanghai,2025-11-19_00:00,15444.6,8162.96,0,0,23607.6,0
Shanghai,2025-11-19_04:00,12622.5,6415.41,0,0,19037.9,0
Shanghai,2025-11-19_08:00,16767.8,6606.15,0,0,23374,0
Shanghai,2025-11-19_12:00,19850.7,8909.66,0,0,28760.4,0
Shanghai,2025-11-19_16:00,20884.4,7655.43,0,0,28539.8,0
Shanghai,2025-11-19_20:00,18254.2,8344.96,0,0,26599.1,0
Shanghai,2025-12-16_00:00,19857.9,8778.19,0,0,28636.1,0
Shanghai,2025-12-16_04:00,16536.5,6515.34,0,0,23051.9,0
Shanghai,2025-12-16_08:00,22008,6284.03,0,0,28072,220.096
Shanghai,2025-12-16_12:00,28044.2,6933.13,0,0,34977.3,0
Shanghai,2025-12-16_16:00,23504.4,9558.04,123.357,172.259,33358.1,0
Shanghai,2025-12-16_20:00,23264.8,8842.29,0,0,32034.4,72.7172
Zhejiang,2025-01-22_00:00,42630.6,13760.8,0,0,56391.5,0
Zhejiang,2025-01-22_04:00,33487.7,16088,0,0,49575.7,0
Zhejiang,2025-01-22_08:00,46055,15346.2,0,0,61401.2,0
Zhejiang,2025-01-22_12:00,41506.8,25485.1,0,0,66992,0
Zhejiang,2025-01-22_16:00,50502.8,25121,0,0,75623.8,0
Zhejiang,2025-01-22_20:00,52842.3,11589.8,0,0,64432.1,0
Zhejiang,2025-02-08_00:00,27375.5,15849.1,0,0,43224.6,0
Zhejiang,2025-02-08_04:00,23048,13830.1,0,0,36878.1,0
Zhejiang,2025-02-08_08:00,27863.3,17455,0,0,45318.4,0
Zhejiang,2025-02-08_12:00,29648.8,18908.9,0,0,48557.7,0
Zhejiang,2025-02-08_16:00,33489,20392.5,0,0,53881.4,0
Zhejiang,2025-02-08_20:00,29697.1,18108.9,0,0,47806,0
Zhejiang,2025-03-21_00:00,43862.4,15346.2,0,0,59208.6,0
Zhejiang,2025-03-21_04:00,34404,16588.6,0,0,50992.7,0
