ev_project,timepoint,load_zone,ev_charge,charging_power,ev_discharge,discharging_power,state_charge_of_ev
Jiangxi-Ev,2025-10-26_08:00,Jiangxi,1,1.53115,0,0,3297.87
Jiangxi-Ev,2025-10-26_12:00,Jiangxi,1,222.017,0,0,3561.11
Jiangxi-Ev,2025-10-26_16:00,Jiangxi,0,0,1,0,3561.11
Jiangxi-Ev,2025-10-26_20:00,Jiangxi,1,166.245,0,0,3658.58
Jiangxi-Ev,2025-11-19_00:00,Jiangxi,1,262.59,0,0,4261.79
Jiangxi-Ev,2025-11-19_04:00,Jiangxi,0,0,1,0,4261.79
Jiangxi-Ev,2025-11-19_08:00,Jiangxi,0,0,1,0,3950.85
Jiangxi-Ev,2025-11-19_12:00,Jiangxi,0,0,1,0,3297.87
Jiangxi-Ev,2025-11-19_16:00,Jiangxi,1,136.378,0,0,3297.87
Jiangxi-Ev,2025-11-19_20:00,Jiangxi,1,200.848,0,0,3297.87
Jiangxi-Ev,2025-12-16_00:00,Jiangxi,1,190.462,0,0,4184.01
Jiangxi-Ev,2025-12-16_04:00,Jiangxi,0,0,1,0,4158.56
Jiangxi-Ev,2025-12-16_08:00,Jiangxi,1,1.53115,0,0,3697.97
Jiangxi-Ev,2025-12-16_12:00,Jiangxi,1,222.017,0,0,3816.1
Jiangxi-Ev,2025-12-16_16:00,Jiangxi,1,0,0,0,3297.87
Jiangxi-Ev,2025-12-16_20:00,Jiangxi,1,111.913,0,0,3494.17
Sichuan-Ev,2025-01-22_00:00,Sichuan,0,0,1,359.954,12228.9
Sichuan-Ev,2025-01-22_04:00,Sichuan,0,0,1,26.3702,12090.7
Sichuan-Ev,2025-01-22_08:00,Sichuan,0,0,1,0.659256,10289.7
Sichuan-Ev,2025-01-22_12:00,Sichuan,0,0,1,95.5921,9068.08
Sichuan-Ev,2025-01-22_16:00,Sichuan,1,0,0,0,7629.4
Sichuan-Ev,2025-01-22_20:00,Sichuan,1,1837.67,0,0,13729.7
Sichuan-Ev,2025-02-08_00:00,Sichuan,0,0,1,359.954,8788.19
Sichuan-Ev,2025-02-08_04:00,Sichuan,0,0,1,26.3702,8663.09
Sichuan-Ev,2025-02-08_08:00,Sichuan,0,0,1,0.659256,8300.79
Sichuan-Ev,2025-02-08_12:00,Sichuan,0,0,1,0,7629.4
Sichuan-Ev,2025-02-08_16:00,Sichuan,1,1664.65,0,0,12756.1
Sichuan-Ev,2025-02-08_20:00,Sichuan,0,0,1,486.531,10280.3
Sichuan-Ev,2025-03-21_00:00,Sichuan,0,0,1,359.954,15338.6
Sichuan-Ev,2025-03-21_04:00,Sichuan,0,0,1,26.3586,15180.9
Sichuan-Ev,2025-03-21_08:00,Sichuan,0,0,1,0.659256,12300.9
Sichuan-Ev,2025-03-21_12:00,Sichuan,0,0,1,95.5921,11918.5
Sichuan-Ev,2025-03-21_16:00,Sichuan,0,0,1,652.663,7629.4
Sichuan-Ev,2025-03-21_20:00,Sichuan,1,2614.16,0,0,16856.9
Sichuan-Ev,2025-04-11_00:00,Sichuan,0,0,1,0,8895.88
Sichuan-Ev,2025-04-11_04:00,Sichuan,0,0,1,0,8876.26
Sichuan-Ev,2025-04-11_08:00,Sichuan,0,0,1,0,7797.24
Sichuan-Ev,2025-04-11_12:00,Sichuan,0,0,1,0,7629.4
Sichuan-Ev,2025-04-11_16:00,Sichuan,1,1337.73,0,0,10554.7
Sichuan-Ev,2025-04-11_20:00,Sichuan,0,0,1,0,8965.63
Sichuan-Ev,2025-05-22_00:00,Sichuan,1,61.279,0,0,7836.1
Sichuan-Ev,2025-05-22_04:00,Sichuan,1,141.689,0,0,8335.28
Sichuan-Ev,2025-05-22_08:00,Sichuan,1,3.54222,0,0,7629.4
Sichuan-Ev,2025-05-22_12:00,Sichuan,1,309.191,0,0,7629.4
Sichuan-Ev,2025-05-22_16:00,Sichuan,1,441.702,0,0,7629.4
Sichuan-Ev,2025-05-22_20:00,Sichuan,1,371.718,0,0,7629.4
Sichuan-Ev,2025-06-16_00:00,Sichuan,0,0,1,0,10160.2
Sichuan-Ev,2025-06-16_04:00,Sichuan,1,0,0,0,10147.1
Sichuan-Ev,2025-06-16_08:00,Sichuan,0,0,1,0,7629.4
Sichuan-Ev,2025-06-16_12:00,Sichuan,1,397.532,0,0,7629.4
Sichuan-Ev,2025-06-16_16:00,Sichuan,1,315.501,0,0,7629.4
Sichuan-Ev,2025-06-16_20:00,Sichuan,1,993.543,0,0,10168.9
Sichuan-Ev,2025-07-22_00:00,Sichuan,1,1610.34,0,0,13687.7
Sichuan-Ev,2025-07-22_04:00,Sichuan,1,141.689,0,0,14167.2
Sichuan-Ev,2025-07-22_08:00,Sichuan,1,3.54222,0,0,11663
Sichuan-Ev,2025-07-22_12:00,Sichuan,1,513.622,0,0,12439.8
Sichuan-Ev,2025-07-22_16:00,Sichuan,1,0,0,0,10281.8
Sichuan-Ev,2025-07-22_20:00,Sichuan,0,0,1,486.531,7629.4
Sichuan-Ev,2025-08-19_00:00,Sichuan,1,259.285,0,0,8588.52
Sichuan-Ev,2025-08-19_04:00,Sichuan,1,141.689,0,0,9068.08
Sichuan-Ev,2025-08-19_08:00,Sichuan,0,0,1,0,7629.4
Sichuan-Ev,2025-08-19_12:00,Sichuan,1,44.1702,0,0,7629.4
Sichuan-Ev,2025-08-19_16:00,Sichuan,0,0,1,0,7629.4
Sichuan-Ev,2025-08-19_20:00,Sichuan,1,92.9295,0,0,7629.4
Sichuan-Ev,2025-09-20_00:00,Sichuan,1,0,0,0,10792.3
Sichuan-Ev,2025-09-20_04:00,Sichuan,0,0,1,0,10746.6
Sichuan-Ev,2025-09-20_08:00,Sichuan,0,0,1,0,8588.52
Sichuan-Ev,2025-09-20_12:00,Sichuan,0,0,1,0,8588.52
Sichuan-Ev,2025-09-20_16:00,Sichuan,1,0,0,0,7629.4
Sichuan-Ev,2025-09-20_20:00,Sichuan,1,929.869,0,0,10809.8
Sichuan-Ev,2025-10-26_00:00,Sichuan,0,0,1,0,10680.8
Sichuan-Ev,2025-10-26_04:00,Sichuan,1,141.689,0,0,11212.7
Sichuan-Ev,2025-10-26_08:00,Sichuan,1,3.54222,0,0,7629.4
Sichuan-Ev,2025-10-26_12:00,Sichuan,1,265.021,0,0,7629.4
Sichuan-Ev,2025-10-26_16:00,Sichuan,1,1366.31,0,0,12102
Sichuan-Ev,2025-10-26_20:00,Sichuan,1,0,0,0,10689.5
Sichuan-Ev,2025-11-19_00:00,Sichuan,0,0,1,0,8549.29
Sichuan-Ev,2025-11-19_04:00,Sichuan,1,141.689,0,0,9068.08
Sichuan-Ev,2025-11-19_08:00,Sichuan,0,0,1,0,7629.4
Sichuan-Ev,2025-11-19_12:00,Sichuan,1,513.622,0,0,8238.39
Sichuan-Ev,2025-11-19_16:00,Sichuan,1,218.341,0,0,7629.4
Sichuan-Ev,2025-11-19_20:00,Sichuan,1,720.491,0,0,8601.6
Sichuan-Ev,2025-12-16_00:00,Sichuan,1,1503.41,0,0,13290
Sichuan-Ev,2025-12-16_04:00,Sichuan,1,141.689,0,0,13802.3
Sichuan-Ev,2025-12-16_08:00,Sichuan,1,3.54222,0,0,10219
Sichuan-Ev,2025-12-16_12:00,Sichuan,1,0,0,0,9547.65
Sichuan-Ev,2025-12-16_16:00,Sichuan,1,0,0,0,7629.4
Sichuan-Ev,2025-12-16_20:00,Sichuan,0,0,1,0,7629.4
Anhui-Ev,2025-01-22_00:00,Anhui,1,0,0,0,7765.85
Anhui-Ev,2025-01-22_04:00,Anhui,1,106.678,0,0,8171.23
Anhui-Ev,2025-01-22_08:00,Anhui,1,2.66694,0,0,5744.19
Anhui-Ev,2025-01-22_12:00,Anhui,1,386.707,0,0,6329.07
Anhui-Ev,2025-01-22_16:00,Anhui,1,131.134,0,0,5744.19
Anhui-Ev,2025-01-22_20:00,Anhui,1,754.011,0,0,7811.81
Anhui-Ev,2025-02-08_00:00,Anhui,1,265.107,0,0,6731.9
Anhui-Ev,2025-02-08_04:00,Anhui,1,106.678,0,0,7088.04
Anhui-Ev,2025-02-08_08:00,Anhui,1,2.66694,0,0,5744.19
Anhui-Ev,2025-02-08_12:00,Anhui,1,340.507,0,0,5774.39
Anhui-Ev,2025-02-08_16:00,Anhui,1,0,0,0,5774.39
Anhui-Ev,2025-02-08_20:00,Anhui,1,166.968,0,0,5744.19
Anhui-Ev,2025-03-21_00:00,Anhui,1,545.406,0,0,7790.47
Anhui-Ev,2025-03-21_04:00,Anhui,1,106.678,0,0,8171.23
Anhui-Ev,2025-03-21_08:00,Anhui,1,2.66694,0,0,5744.19
Anhui-Ev,2025-03-21_12:00,Anhui,1,166.279,0,0,5744.19
Anhui-Ev,2025-03-21_16:00,Anhui,1,367.542,0,0,5877.12
Anhui-Ev,2025-03-21_20:00,Anhui,0,0,1,0,5744.19
Anhui-Ev,2025-04-11_00:00,Anhui,1,152.383,0,0,6310.11
Anhui-Ev,2025-04-11_04:00,Anhui,0,0,1,0,6275.65
Anhui-Ev,2025-04-11_08:00,Anhui,1,2.66694,0,0,5744.19
Anhui-Ev,2025-04-11_12:00,Anhui,1,199.535,0,0,5744.19
Anhui-Ev,2025-04-11_16:00,Anhui,1,34.9834,0,0,5877.12
Anhui-Ev,2025-04-11_20:00,Anhui,0,0,1,0,5744.19
Anhui-Ev,2025-05-22_00:00,Anhui,1,280.529,0,0,6770.81
Anhui-Ev,2025-05-22_04:00,Anhui,0,0,1,0,6765.88
Anhui-Ev,2025-05-22_08:00,Anhui,1,2.66694,0,0,6776.02
Anhui-Ev,2025-05-22_12:00,Anhui,1,386.707,0,0,8119.13
Anhui-Ev,2025-05-22_16:00,Anhui,0,0,1,0.019305,6674.8
Anhui-Ev,2025-05-22_20:00,Anhui,0,0,1,0.014391,5744.19
Anhui-Ev,2025-06-16_00:00,Anhui,1,126.037,0,0,6170.61
Anhui-Ev,2025-06-16_04:00,Anhui,1,106.678,0,0,6546.44
Anhui-Ev,2025-06-16_08:00,Anhui,1,2.66694,0,0,5744.19
Anhui-Ev,2025-06-16_12:00,Anhui,1,386.707,0,0,6455.44
Anhui-Ev,2025-06-16_16:00,Anhui,1,287.911,0,0,5744.19
Anhui-Ev,2025-06-16_20:00,Anhui,1,69.9668,0,0,5744.19
Anhui-Ev,2025-07-22_00:00,Anhui,0,0,1,0.010647,6155.84
Anhui-Ev,2025-07-22_04:00,Anhui,1,106.678,0,0,6546.44
Anhui-Ev,2025-07-22_08:00,Anhui,1,2.66694,0,0,5744.19
Anhui-Ev,2025-07-22_12:00,Anhui,1,299.302,0,0,5744.19
Anhui-Ev,2025-07-22_16:00,Anhui,1,475.083,0,0,5744.19
Anhui-Ev,2025-07-22_20:00,Anhui,1,440.467,0,0,6221.53
Anhui-Ev,2025-08-19_00:00,Anhui,1,120.423,0,0,6155.84
Anhui-Ev,2025-08-19_04:00,Anhui,1,106.678,0,0,6546.44
Anhui-Ev,2025-08-19_08:00,Anhui,1,2.66694,0,0,5744.19
Anhui-Ev,2025-08-19_12:00,Anhui,1,133.023,0,0,5744.19
Anhui-Ev,2025-08-19_16:00,Anhui,1,504.884,0,0,6940.62
Anhui-Ev,2025-08-19_20:00,Anhui,0,0,1,0,5744.19
Anhui-Ev,2025-09-20_00:00,Anhui,1,681.021,0,0,8286.11
Anhui-Ev,2025-09-20_04:00,Anhui,1,106.678,0,0,8676.72
Anhui-Ev,2025-09-20_08:00,Anhui,1,2.66694,0,0,6249.67
Anhui-Ev,2025-09-20_12:00,Anhui,1,0,0,0,5744.19
Anhui-Ev,2025-09-20_16:00,Anhui,0,0,1,0,5744.19
Anhui-Ev,2025-09-20_20:00,Anhui,1,69.9668,0,0,5744.19
Anhui-Ev,2025-10-26_00:00,Anhui,1,79.6628,0,0,6305.19
Anhui-Ev,2025-10-26_04:00,Anhui,0,0,1,0,6275.65
Anhui-Ev,2025-10-26_08:00,Anhui,1,2.66694,0,0,5744.19
Anhui-Ev,2025-10-26_12:00,Anhui,1,386.707,0,0,6581.81
Anhui-Ev,2025-10-26_16:00,Anhui,0,0,1,0,6401.28
Anhui-Ev,2025-10-26_20:00,Anhui,0,0,1,0,6002.47
Anhui-Ev,2025-11-19_00:00,Anhui,1,121.362,0,0,6146.28
Anhui-Ev,2025-11-19_04:00,Anhui,1,0,0,0,6141.36
Anhui-Ev,2025-11-19_08:00,Anhui,0,0,1,0,5870.56
Anhui-Ev,2025-11-19_12:00,Anhui,0,0,1,0,5744.19
Anhui-Ev,2025-11-19_16:00,Anhui,0,0,1,0,5744.19
Anhui-Ev,2025-11-19_20:00,Anhui,0,0,1,0,5744.19
Anhui-Ev,2025-12-16_00:00,Anhui,1,0,0,0,6983.29
Anhui-Ev,2025-12-16_04:00,Anhui,1,106.678,0,0,7368.97
Anhui-Ev,2025-12-16_08:00,Anhui,0,0,1,0,5744.19
Anhui-Ev,2025-12-16_12:00,Anhui,1,386.707,0,0,7213.67
Anhui-Ev,2025-12-16_16:00,Anhui,0,0,1,0.019305,7033.06
Anhui-Ev,2025-12-16_20:00,Anhui,1,72.4165,0,0,7042.37
Fujian-Ev,2025-01-22_00:00,Fujian,1,0,0,0,7093.5
Fujian-Ev,2025-01-22_04:00,Fujian,1,94.1359,0,0,7442.53
Fujian-Ev,2025-01-22_08:00,Fujian,0,0,1,0,5291.88
Fujian-Ev,2025-01-22_12:00,Fujian,0,0,1,0,5068.85
Fujian-Ev,2025-01-22_16:00,Fujian,1,605.595,0,0,7210.81
Fujian-Ev,2025-01-22_20:00,Fujian,0,0,1,0,7093.5
Fujian-Ev,2025-02-08_00:00,Fujian,1,427.546,0,0,6652.98
Fujian-Ev,2025-02-08_04:00,Fujian,1,94.1359,0,0,6971.59
Fujian-Ev,2025-02-08_08:00,Fujian,1,2.3534,0,0,5068.85
Fujian-Ev,2025-02-08_12:00,Fujian,1,341.242,0,0,5250.43
Fujian-Ev,2025-02-08_16:00,Fujian,1,119.909,0,0,5068.85
Fujian-Ev,2025-02-08_20:00,Fujian,1,0,0,0,5068.85
Fujian-Ev,2025-03-21_00:00,Fujian,1,10.6713,0,0,5068.85
Fujian-Ev,2025-03-21_04:00,Fujian,1,67.391,0,0,5298.87
Fujian-Ev,2025-03-21_08:00,Fujian,1,2.3534,0,0,5068.85
Fujian-Ev,2025-03-21_12:00,Fujian,1,341.242,0,0,5250.43
Fujian-Ev,2025-03-21_16:00,Fujian,1,44.8289,0,0,5420.78
Fujian-Ev,2025-03-21_20:00,Fujian,1,0,0,0,5068.85
Fujian-Ev,2025-04-11_00:00,Fujian,1,535.784,0,0,7052.69
Fujian-Ev,2025-04-11_04:00,Fujian,0,0,1,0,7035.32
Fujian-Ev,2025-04-11_08:00,Fujian,1,2.3534,0,0,6088.42
Fujian-Ev,2025-04-11_12:00,Fujian,0,0,1,0,5865.39
Fujian-Ev,2025-04-11_16:00,Fujian,0,0,1,0,5068.85
Fujian-Ev,2025-04-11_20:00,Fujian,1,30.8705,0,0,5068.85
Fujian-Ev,2025-05-22_00:00,Fujian,1,173.723,0,0,5671.07
Fujian-Ev,2025-05-22_04:00,Fujian,1,94.1359,0,0,6015.75
Fujian-Ev,2025-05-22_08:00,Fujian,1,2.3534,0,0,5068.85
Fujian-Ev,2025-05-22_12:00,Fujian,1,341.242,0,0,5250.43
Fujian-Ev,2025-05-22_16:00,Fujian,1,66.9336,0,0,5186.16
Fujian-Ev,2025-05-22_20:00,Fujian,0,0,1,0,5068.85
Fujian-Ev,2025-06-16_00:00,Fujian,1,15.6258,0,0,5099.27
Fujian-Ev,2025-06-16_04:00,Fujian,0,0,1,0,5068.85
Fujian-Ev,2025-06-16_08:00,Fujian,1,2.3534,0,0,5077.8
Fujian-Ev,2025-06-16_12:00,Fujian,1,265.953,0,0,5865.39
Fujian-Ev,2025-06-16_16:00,Fujian,0,0,1,0,5068.85
Fujian-Ev,2025-06-16_20:00,Fujian,1,185.223,0,0,5068.85
Fujian-Ev,2025-07-22_00:00,Fujian,1,713.399,0,0,7739.22
Fujian-Ev,2025-07-22_04:00,Fujian,1,94.1359,0,0,8083.9
Fujian-Ev,2025-07-22_08:00,Fujian,1,2.3534,0,0,6420.12
Fujian-Ev,2025-07-22_12:00,Fujian,0,0,1,0,5974.06
Fujian-Ev,2025-07-22_16:00,Fujian,0,0,1,0,5655.45
Fujian-Ev,2025-07-22_20:00,Fujian,0,0,1,0.014391,5068.85
Fujian-Ev,2025-08-19_00:00,Fujian,1,221.362,0,0,5910.03
Fujian-Ev,2025-08-19_04:00,Fujian,1,94.1359,0,0,6254.71
Fujian-Ev,2025-08-19_08:00,Fujian,1,2.3534,0,0,5068.85
Fujian-Ev,2025-08-19_12:00,Fujian,1,146.73,0,0,5068.85
Fujian-Ev,2025-08-19_16:00,Fujian,1,372.732,0,0,6007.32
Fujian-Ev,2025-08-19_20:00,Fujian,1,0,0,0,5068.85
Fujian-Ev,2025-09-20_00:00,Fujian,1,635.636,0,0,7449.51
Fujian-Ev,2025-09-20_04:00,Fujian,0,0,1,0,7449.51
Fujian-Ev,2025-09-20_08:00,Fujian,1,2.3534,0,0,5068.85
Fujian-Ev,2025-09-20_12:00,Fujian,1,341.242,0,0,5808
Fujian-Ev,2025-09-20_16:00,Fujian,1,491.498,0,0,6241.93
Fujian-Ev,2025-09-20_20:00,Fujian,0,0,1,0,5068.85
Fujian-Ev,2025-10-26_00:00,Fujian,1,-5.24874e-10,0,0,7219.24
Fujian-Ev,2025-10-26_04:00,Fujian,1,0,0,0,7210.55
Fujian-Ev,2025-10-26_08:00,Fujian,1,2.3534,0,0,5068.85
Fujian-Ev,2025-10-26_12:00,Fujian,1,341.242,0,0,6254.06
Fujian-Ev,2025-10-26_16:00,Fujian,1,0,0,0,5457.53
Fujian-Ev,2025-10-26_20:00,Fujian,1,688.85,0,0,7254
Fujian-Ev,2025-11-19_00:00,Fujian,0,0,1,0,5795.62
Fujian-Ev,2025-11-19_04:00,Fujian,1,94.1359,0,0,6127.27
Fujian-Ev,2025-11-19_08:00,Fujian,1,2.3534,0,0,5180.37
Fujian-Ev,2025-11-19_12:00,Fujian,0,0,1,0,5068.85
Fujian-Ev,2025-11-19_16:00,Fujian,1,419.229,0,0,5068.85
Fujian-Ev,2025-11-19_20:00,Fujian,1,265.191,0,0,5841.96
Fujian-Ev,2025-12-16_00:00,Fujian,1,3.04893,0,0,5068.85
Fujian-Ev,2025-12-16_04:00,Fujian,1,94.1359,0,0,5417.88
Fujian-Ev,2025-12-16_08:00,Fujian,1,2.3534,0,0,5426.82
Fujian-Ev,2025-12-16_12:00,Fujian,1,341.242,0,0,5608.4
Fujian-Ev,2025-12-16_16:00,Fujian,1,180.059,0,0,5655.39
Fujian-Ev,2025-12-16_20:00,Fujian,0,0,1,0,5068.85
Jiangsu-Ev,2025-01-22_00:00,Jiangsu,1,532.133,0,0,22254.1
Jiangsu-Ev,2025-01-22_04:00,Jiangsu,0,0,1,0,22230.6
Jiangsu-Ev,2025-01-22_08:00,Jiangsu,1,6.36915,0,0,16434.4
Jiangsu-Ev,2025-01-22_12:00,Jiangsu,1,0,0,0,13718.2
Jiangsu-Ev,2025-01-22_16:00,Jiangsu,1,2481.56,0,0,20992.4
Jiangsu-Ev,2025-01-22_20:00,Jiangsu,0,0,1,0,20357.4
Jiangsu-Ev,2025-02-08_00:00,Jiangsu,1,28.8803,0,0,13718.2
Jiangsu-Ev,2025-02-08_04:00,Jiangsu,1,254.766,0,0,14580.5
Jiangsu-Ev,2025-02-08_08:00,Jiangsu,0,0,1,0,13933.7
Jiangsu-Ev,2025-02-08_12:00,Jiangsu,0,0,1,0,13933.7
Jiangsu-Ev,2025-02-08_16:00,Jiangsu,1,1305.55,0,0,15445.7
Jiangsu-Ev,2025-02-08_20:00,Jiangsu,1,130.216,0,0,13718.2
Jiangsu-Ev,2025-03-21_00:00,Jiangsu,0,0,1,0,13718.2
Jiangsu-Ev,2025-03-21_04:00,Jiangsu,1,254.766,0,0,14674.5
Jiangsu-Ev,2025-03-21_08:00,Jiangsu,0,0,1,0,14674.5
Jiangsu-Ev,2025-03-21_12:00,Jiangsu,1,383.696,0,0,13718.2
Jiangsu-Ev,2025-03-21_16:00,Jiangsu,1,567.293,0,0,13718.2
Jiangsu-Ev,2025-03-21_20:00,Jiangsu,1,112.427,0,0,13827.9
Jiangsu-Ev,2025-04-11_00:00,Jiangsu,1,1170.69,0,0,18041.3
Jiangsu-Ev,2025-04-11_04:00,Jiangsu,1,254.766,0,0,18891.9
Jiangsu-Ev,2025-04-11_08:00,Jiangsu,0,0,1,0,13718.2
Jiangsu-Ev,2025-04-11_12:00,Jiangsu,1,748.826,0,0,14149.3
Jiangsu-Ev,2025-04-11_16:00,Jiangsu,0,0,1,0,13718.2
Jiangsu-Ev,2025-04-11_20:00,Jiangsu,0,0,1,0,13718.2
Jiangsu-Ev,2025-05-22_00:00,Jiangsu,1,0,0,0,17022.3
Jiangsu-Ev,2025-05-22_04:00,Jiangsu,0,0,1,0,16951.7
Jiangsu-Ev,2025-05-22_08:00,Jiangsu,0,0,1,0,13718.2
Jiangsu-Ev,2025-05-22_12:00,Jiangsu,1,923.527,0,0,16624
Jiangsu-Ev,2025-05-22_16:00,Jiangsu,1,0,0,0,15761.7
Jiangsu-Ev,2025-05-22_20:00,Jiangsu,1,698.93,0,0,17147.7
Jiangsu-Ev,2025-06-16_00:00,Jiangsu,1,880.67,0,0,16986.3
Jiangsu-Ev,2025-06-16_04:00,Jiangsu,0,0,1,0,16927.5
Jiangsu-Ev,2025-06-16_08:00,Jiangsu,1,6.36915,0,0,13718.2
Jiangsu-Ev,2025-06-16_12:00,Jiangsu,1,878.788,0,0,15850.4
Jiangsu-Ev,2025-06-16_16:00,Jiangsu,0,0,1,0,14988.1
Jiangsu-Ev,2025-06-16_20:00,Jiangsu,0,0,1,0,13718.2
Jiangsu-Ev,2025-07-22_00:00,Jiangsu,1,3079.88,0,0,25312
Jiangsu-Ev,2025-07-22_04:00,Jiangsu,0,0,1,0,25229.7
Jiangsu-Ev,2025-07-22_08:00,Jiangsu,0,0,1,0,19409.2
Jiangsu-Ev,2025-07-22_12:00,Jiangsu,0,0,1,0,17598.4
Jiangsu-Ev,2025-07-22_16:00,Jiangsu,1,0,0,0,13718.2
Jiangsu-Ev,2025-07-22_20:00,Jiangsu,1,668.374,0,0,13718.2
Jiangsu-Ev,2025-08-19_00:00,Jiangsu,1,3434.42,0,0,41079.4
Jiangsu-Ev,2025-08-19_04:00,Jiangsu,1,254.766,0,0,41977
Jiangsu-Ev,2025-08-19_08:00,Jiangsu,1,6.36915,0,0,41354.5
Jiangsu-Ev,2025-08-19_12:00,Jiangsu,1,0,0,0,38940.1
Jiangsu-Ev,2025-08-19_16:00,Jiangsu,0,0,1,6305.48,13718.2
Jiangsu-Ev,2025-08-19_20:00,Jiangsu,1,4283.69,0,0,28091.3
Jiangsu-Ev,2025-09-20_00:00,Jiangsu,1,395.393,0,0,17864.3
Jiangsu-Ev,2025-09-20_04:00,Jiangsu,0,0,1,0,17746.7
Jiangsu-Ev,2025-09-20_08:00,Jiangsu,1,6.36915,0,0,15830.8
Jiangsu-Ev,2025-09-20_12:00,Jiangsu,0,0,1,0,13718.2
Jiangsu-Ev,2025-09-20_16:00,Jiangsu,1,1021.13,0,0,13718.2
Jiangsu-Ev,2025-09-20_20:00,Jiangsu,1,1392.95,0,0,16471.5
Jiangsu-Ev,2025-10-26_00:00,Jiangsu,1,2381.21,0,0,22657
Jiangsu-Ev,2025-10-26_04:00,Jiangsu,0,0,1,0,22539.4
Jiangsu-Ev,2025-10-26_08:00,Jiangsu,0,0,1,0,16072.3
Jiangsu-Ev,2025-10-26_12:00,Jiangsu,1,923.527,0,0,17167.3
Jiangsu-Ev,2025-10-26_16:00,Jiangsu,0,0,1,0,13718.2
Jiangsu-Ev,2025-10-26_20:00,Jiangsu,1,835.467,0,0,13718.2
Jiangsu-Ev,2025-11-19_00:00,Jiangsu,1,2357.87,0,0,22615.4
Jiangsu-Ev,2025-11-19_04:00,Jiangsu,0,0,1,0,22556.6
Jiangsu-Ev,2025-11-19_08:00,Jiangsu,0,0,1,0,18029.6
Jiangsu-Ev,2025-11-19_12:00,Jiangsu,0,0,1,0,18029.6
Jiangsu-Ev,2025-11-19_16:00,Jiangsu,0,0,1,0,13718.2
Jiangsu-Ev,2025-11-19_20:00,Jiangsu,1,167.093,0,0,13718.2
Jiangsu-Ev,2025-12-16_00:00,Jiangsu,1,1287.78,0,0,29621.4
Jiangsu-Ev,2025-12-16_04:00,Jiangsu,1,254.766,0,0,30471.9
Jiangsu-Ev,2025-12-16_08:00,Jiangsu,1,6.36915,0,0,30496.1
Jiangsu-Ev,2025-12-16_12:00,Jiangsu,1,923.527,0,0,31892.9
Jiangsu-Ev,2025-12-16_16:00,Jiangsu,0,0,1,4543.68,13718.2
Jiangsu-Ev,2025-12-16_20:00,Jiangsu,1,2905.53,0,0,24759.2
Shanghai-Ev,2025-01-22_00:00,Shanghai,1,3543.11,0,0,29030.5
Shanghai-Ev,2025-01-22_04:00,Shanghai,1,259.569,0,0,29945
Shanghai-Ev,2025-01-22_08:00,Shanghai,1,6.48922,0,0,26675.1
Shanghai-Ev,2025-01-22_12:00,Shanghai,0,0,1,474.167,23548.5
Shanghai-Ev,2025-01-22_16:00,Shanghai,0,0,1,1294.76,13976.8
Shanghai-Ev,2025-01-22_20:00,Shanghai,1,1052.09,0,0,15710.5
Shanghai-Ev,2025-02-08_00:00,Shanghai,1,942.22,0,0,20344.1
Shanghai-Ev,2025-02-08_04:00,Shanghai,1,259.569,0,0,21246.6
Shanghai-Ev,2025-02-08_08:00,Shanghai,1,6.48922,0,0,17317.8
Shanghai-Ev,2025-02-08_12:00,Shanghai,0,0,1,297.151,13976.8
Shanghai-Ev,2025-02-08_16:00,Shanghai,1,1688.17,0,0,16877.7
Shanghai-Ev,2025-02-08_20:00,Shanghai,1,522.754,0,0,16923.4
Shanghai-Ev,2025-03-21_00:00,Shanghai,1,1132.17,0,0,19135.1
Shanghai-Ev,2025-03-21_04:00,Shanghai,1,222.024,0,0,19906.9
Shanghai-Ev,2025-03-21_08:00,Shanghai,1,0,0,0,13976.8
Shanghai-Ev,2025-03-21_12:00,Shanghai,1,940.936,0,0,15707.4
Shanghai-Ev,2025-03-21_16:00,Shanghai,0,0,1,0,15268.1
Shanghai-Ev,2025-03-21_20:00,Shanghai,0,0,1,0,14944.7
Shanghai-Ev,2025-04-11_00:00,Shanghai,1,931.351,0,0,23802.4
Shanghai-Ev,2025-04-11_04:00,Shanghai,1,259.569,0,0,24704.9
Shanghai-Ev,2025-04-11_08:00,Shanghai,1,6.48922,0,0,18799.4
Shanghai-Ev,2025-04-11_12:00,Shanghai,0,0,1,667.56,13976.8
Shanghai-Ev,2025-04-11_16:00,Shanghai,1,1097.65,0,0,17269.3
Shanghai-Ev,2025-04-11_20:00,Shanghai,1,889.822,0,0,20327.2
Shanghai-Ev,2025-05-22_00:00,Shanghai,1,484.344,0,0,17953.5
Shanghai-Ev,2025-05-22_04:00,Shanghai,0,0,1,0,17905.5
Shanghai-Ev,2025-05-22_08:00,Shanghai,1,6.48922,0,0,13976.8
Shanghai-Ev,2025-05-22_12:00,Shanghai,1,940.936,0,0,16937.4
Shanghai-Ev,2025-05-22_16:00,Shanghai,1,846.425,0,0,16639.6
Shanghai-Ev,2025-05-22_20:00,Shanghai,0,0,1,119.683,16160.9
Shanghai-Ev,2025-06-16_00:00,Shanghai,1,808.269,0,0,17032.2
Shanghai-Ev,2025-06-16_04:00,Shanghai,0,0,1,67.8525,16665
Shanghai-Ev,2025-06-16_08:00,Shanghai,1,6.48922,0,0,16030.7
Shanghai-Ev,2025-06-16_12:00,Shanghai,1,940.936,0,0,18683.8
