GEN_TP_FUELS_1,GEN_TP_FUELS_2,GEN_TP_FUELS_3,GenFuelUseRate
Heilongjiang-Gas-2022,2025.02.08.12,Gas,0.0
Heilongjiang-Gas-2022,2025.02.08.16,Gas,0.0
Heilongjiang-Gas-2022,2025.02.08.20,Gas,0.0
Heilongjiang-Gas-2022,2025.03.21.00,Gas,0.0
Heilongjiang-Gas-2022,2025.03.21.04,Gas,0.0
Heilongjiang-Gas-2022,2025.03.21.08,Gas,0.0
Heilongjiang-Gas-2022,2025.03.21.12,Gas,0.0
Heilongjiang-Gas-2022,2025.03.21.16,Gas,0.0
Heilongjiang-Gas-2022,2025.03.21.20,Gas,0.0
Heilongjiang-Gas-2022,2025.04.11.00,Gas,0.0
Heilongjiang-Gas-2022,2025.04.11.04,Gas,0.0
Heilongjiang-Gas-2022,2025.04.11.08,Gas,0.0
Heilongjiang-Gas-2022,2025.04.11.12,Gas,0.0
Heilongjiang-Gas-2022,2025.04.11.16,Gas,0.0
Heilongjiang-Gas-2022,2025.04.11.20,Gas,0.0
Heilongjiang-Gas-2022,2025.05.22.00,Gas,0.0
Heilongjiang-Gas-2022,2025.05.22.04,Gas,0.0
Heilongjiang-Gas-2022,2025.05.22.08,Gas,0.0
Heilongjiang-Gas-2022,2025.05.22.12,Gas,0.0
Heilongjiang-Gas-2022,2025.05.22.16,Gas,0.0
Heilongjiang-Gas-2022,2025.05.22.20,Gas,0.0
Heilongjiang-Gas-2022,2025.06.16.00,Gas,0.0
Heilongjiang-Gas-2022,2025.06.16.04,Gas,0.0
Heilongjiang-Gas-2022,2025.06.16.08,Gas,0.0
Heilongjiang-Gas-2022,2025.06.16.12,Gas,0.0
Heilongjiang-Gas-2022,2025.06.16.16,Gas,0.0
Heilongjiang-Gas-2022,2025.06.16.20,Gas,0.0
Heilongjiang-Gas-2022,2025.07.22.00,Gas,0.0
Heilongjiang-Gas-2022,2025.07.22.04,Gas,0.0
Heilongjiang-Gas-2022,2025.07.22.08,Gas,0.0
Heilongjiang-Gas-2022,2025.07.22.12,Gas,0.0
Heilongjiang-Gas-2022,2025.07.22.16,Gas,0.0
Heilongjiang-Gas-2022,2025.07.22.20,Gas,0.0
Heilongjiang-Gas-2022,2025.08.19.00,Gas,0.0
Heilongjiang-Gas-2022,2025.08.19.04,Gas,0.0
Heilongjiang-Gas-2022,2025.08.19.08,Gas,0.0
Heilongjiang-Gas-2022,2025.08.19.12,Gas,0.0
Heilongjiang-Gas-2022,2025.08.19.16,Gas,0.0
Heilongjiang-Gas-2022,2025.08.19.20,Gas,0.0
Heilongjiang-Gas-2022,2025.09.20.00,Gas,0.0
Heilongjiang-Gas-2022,2025.09.20.04,Gas,0.0
Heilongjiang-Gas-2022,2025.09.20.08,Gas,0.0
Heilongjiang-Gas-2022,2025.09.20.12,Gas,0.0
Heilongjiang-Gas-2022,2025.09.20.16,Gas,0.0
Heilongjiang-Gas-2022,2025.09.20.20,Gas,0.0
Heilongjiang-Gas-2022,2025.10.26.00,Gas,0.0
Heilongjiang-Gas-2022,2025.10.26.04,Gas,0.0
Heilongjiang-Gas-2022,2025.10.26.08,Gas,0.0
Heilongjiang-Gas-2022,2025.10.26.12,Gas,0.0
Heilongjiang-Gas-2022,2025.10.26.16,Gas,0.0
Heilongjiang-Gas-2022,2025.10.26.20,Gas,0.0
Heilongjiang-Gas-2022,2025.11.19.00,Gas,0.0
Heilongjiang-Gas-2022,2025.11.19.04,Gas,0.0
Heilongjiang-Gas-2022,2025.11.19.08,Gas,0.0
Heilongjiang-Gas-2022,2025.11.19.12,Gas,0.0
Heilongjiang-Gas-2022,2025.11.19.16,Gas,286.944
Heilongjiang-Gas-2022,2025.11.19.20,Gas,286.944
Heilongjiang-Gas-2022,2025.12.16.00,Gas,0.0
Heilongjiang-Gas-2022,2025.12.16.04,Gas,0.0
Heilongjiang-Gas-2022,2025.12.16.08,Gas,0.0
Heilongjiang-Gas-2022,2025.12.16.12,Gas,0.0
Heilongjiang-Gas-2022,2025.12.16.16,Gas,286.944
Heilongjiang-Gas-2022,2025.12.16.20,Gas,286.944
Henan-Coal-2022,2025.01.22.00,Coal,316727.5793403594
Henan-Coal-2022,2025.01.22.04,Coal,277650.5021745437
Henan-Coal-2022,2025.01.22.08,Coal,278209.9877553234
Henan-Coal-2022,2025.01.22.12,Coal,255335.3769969359
Henan-Coal-2022,2025.01.22.16,Coal,350717.0405598569
Henan-Coal-2022,2025.01.22.20,Coal,334838.18765730504
Henan-Coal-2022,2025.02.08.00,Coal,287827.1138225901
Henan-Coal-2022,2025.02.08.04,Coal,243370.74743238516
Henan-Coal-2022,2025.02.08.08,Coal,231473.08437584047
Henan-Coal-2022,2025.02.08.12,Coal,289341.3554698006
Henan-Coal-2022,2025.02.08.16,Coal,308587.5642019731
Henan-Coal-2022,2025.02.08.20,Coal,306199.86925294634
Henan-Coal-2022,2025.03.21.00,Coal,243364.42555609287
Henan-Coal-2022,2025.03.21.04,Coal,196531.757986381
Henan-Coal-2022,2025.03.21.08,Coal,206031.18646143036
Henan-Coal-2022,2025.03.21.12,Coal,268538.15990280744
Henan-Coal-2022,2025.03.21.16,Coal,264301.6061260891
Henan-Coal-2022,2025.03.21.20,Coal,292981.2717869878
Henan-Coal-2022,2025.04.11.00,Coal,262465.11982289073
Henan-Coal-2022,2025.04.11.04,Coal,206152.68622051345
Henan-Coal-2022,2025.04.11.08,Coal,216383.9354543043
Henan-Coal-2022,2025.04.11.12,Coal,230455.85004331105
Henan-Coal-2022,2025.04.11.16,Coal,275171.0567872876
Henan-Coal-2022,2025.04.11.20,Coal,266814.99210601515
Henan-Coal-2022,2025.05.22.00,Coal,256269.97724247683
Henan-Coal-2022,2025.05.22.04,Coal,229894.09344742366
Henan-Coal-2022,2025.05.22.08,Coal,160509.3187508244
Henan-Coal-2022,2025.05.22.12,Coal,184291.62523825862
Henan-Coal-2022,2025.05.22.16,Coal,231627.81702711046
Henan-Coal-2022,2025.05.22.20,Coal,256875.86796377384
Henan-Coal-2022,2025.06.16.00,Coal,305828.5722353084
Henan-Coal-2022,2025.06.16.04,Coal,239487.03642314617
Henan-Coal-2022,2025.06.16.08,Coal,194147.27519834854
Henan-Coal-2022,2025.06.16.12,Coal,259340.0158658808
Henan-Coal-2022,2025.06.16.16,Coal,339978.0267754479
Henan-Coal-2022,2025.06.16.20,Coal,302408.3785825093
Henan-Coal-2022,2025.07.22.00,Coal,316931.75230753585
Henan-Coal-2022,2025.07.22.04,Coal,264109.7935896132
Henan-Coal-2022,2025.07.22.08,Coal,262057.1318915335
Henan-Coal-2022,2025.07.22.12,Coal,357692.6086232918
Henan-Coal-2022,2025.07.22.16,Coal,402855.34582927375
Henan-Coal-2022,2025.07.22.20,Coal,380271.35708237253
Henan-Coal-2022,2025.08.19.00,Coal,291209.3986482409
Henan-Coal-2022,2025.08.19.04,Coal,251833.6137373781
Henan-Coal-2022,2025.08.19.08,Coal,250642.7895246183
Henan-Coal-2022,2025.08.19.12,Coal,263767.40764845564
Henan-Coal-2022,2025.08.19.16,Coal,299431.34619742393
Henan-Coal-2022,2025.08.19.20,Coal,312789.8359686157
Henan-Coal-2022,2025.09.20.00,Coal,201715.4074950153
Henan-Coal-2022,2025.09.20.04,Coal,168861.2402498468
Henan-Coal-2022,2025.09.20.08,Coal,143325.18444646918
Henan-Coal-2022,2025.09.20.12,Coal,184735.3411042032
Henan-Coal-2022,2025.09.20.16,Coal,210235.2593178387
Henan-Coal-2022,2025.09.20.20,Coal,205520.14831788637
Henan-Coal-2022,2025.10.26.00,Coal,205920.25904771284
Henan-Coal-2022,2025.10.26.04,Coal,182892.66787313632
Henan-Coal-2022,2025.10.26.08,Coal,149700.92802441333
Henan-Coal-2022,2025.10.26.12,Coal,130101.69354696805
Henan-Coal-2022,2025.10.26.16,Coal,207732.67776899162
Henan-Coal-2022,2025.10.26.20,Coal,247104.3108572554
Henan-Coal-2022,2025.11.19.00,Coal,249370.65241715347
Henan-Coal-2022,2025.11.19.04,Coal,218478.0097930505
Henan-Coal-2022,2025.11.19.08,Coal,190640.92553329188
Henan-Coal-2022,2025.11.19.12,Coal,181415.53686213982
Henan-Coal-2022,2025.11.19.16,Coal,231589.66847753935
Henan-Coal-2022,2025.11.19.20,Coal,234219.63709237328
Henan-Coal-2022,2025.12.16.00,Coal,252062.01517163572
Henan-Coal-2022,2025.12.16.04,Coal,213437.44300481738
Henan-Coal-2022,2025.12.16.08,Coal,204263.59241030779
Henan-Coal-2022,2025.12.16.12,Coal,197622.34399142239
Henan-Coal-2022,2025.12.16.16,Coal,296296.1269914224
Henan-Coal-2022,2025.12.16.20,Coal,281560.3230489999
Henan-Gas-2022,2025.01.22.00,Gas,0.0
Henan-Gas-2022,2025.01.22.04,Gas,0.0
Henan-Gas-2022,2025.01.22.08,Gas,0.0
Henan-Gas-2022,2025.01.22.12,Gas,0.0
Henan-Gas-2022,2025.01.22.16,Gas,0.0
Henan-Gas-2022,2025.01.22.20,Gas,0.0
Henan-Gas-2022,2025.02.08.00,Gas,0.0
Henan-Gas-2022,2025.02.08.04,Gas,0.0
Henan-Gas-2022,2025.02.08.08,Gas,0.0
Henan-Gas-2022,2025.02.08.12,Gas,0.0
Henan-Gas-2022,2025.02.08.16,Gas,0.0
Henan-Gas-2022,2025.02.08.20,Gas,0.0
Henan-Gas-2022,2025.03.21.00,Gas,0.0
Henan-Gas-2022,2025.03.21.04,Gas,0.0
Henan-Gas-2022,2025.03.21.08,Gas,0.0
Henan-Gas-2022,2025.03.21.12,Gas,0.0
Henan-Gas-2022,2025.03.21.16,Gas,0.0
Henan-Gas-2022,2025.03.21.20,Gas,0.0
Henan-Gas-2022,2025.04.11.00,Gas,0.0
Henan-Gas-2022,2025.04.11.04,Gas,0.0
Henan-Gas-2022,2025.04.11.08,Gas,0.0
Henan-Gas-2022,2025.04.11.12,Gas,0.0
Henan-Gas-2022,2025.04.11.16,Gas,0.0
Henan-Gas-2022,2025.04.11.20,Gas,0.0
Henan-Gas-2022,2025.05.22.00,Gas,0.0
Henan-Gas-2022,2025.05.22.04,Gas,0.0
Henan-Gas-2022,2025.05.22.08,Gas,0.0
Henan-Gas-2022,2025.05.22.12,Gas,0.0
Henan-Gas-2022,2025.05.22.16,Gas,0.0
Henan-Gas-2022,2025.05.22.20,Gas,0.0
Henan-Gas-2022,2025.06.16.00,Gas,0.0
Henan-Gas-2022,2025.06.16.04,Gas,0.0
Henan-Gas-2022,2025.06.16.08,Gas,0.0
Henan-Gas-2022,2025.06.16.12,Gas,0.0
Henan-Gas-2022,2025.06.16.16,Gas,0.0
Henan-Gas-2022,2025.06.16.20,Gas,0.0
Henan-Gas-2022,2025.07.22.00,Gas,0.0
Henan-Gas-2022,2025.07.22.04,Gas,0.0
Henan-Gas-2022,2025.07.22.08,Gas,0.0
Henan-Gas-2022,2025.07.22.12,Gas,0.0
Henan-Gas-2022,2025.07.22.16,Gas,0.0
Henan-Gas-2022,2025.07.22.20,Gas,0.0
Henan-Gas-2022,2025.08.19.00,Gas,0.0
Henan-Gas-2022,2025.08.19.04,Gas,0.0
Henan-Gas-2022,2025.08.19.08,Gas,0.0
Henan-Gas-2022,2025.08.19.12,Gas,0.0
Henan-Gas-2022,2025.08.19.16,Gas,0.0
Henan-Gas-2022,2025.08.19.20,Gas,0.0
Henan-Gas-2022,2025.09.20.00,Gas,0.0
Henan-Gas-2022,2025.09.20.04,Gas,0.0
Henan-Gas-2022,2025.09.20.08,Gas,0.0
Henan-Gas-2022,2025.09.20.12,Gas,0.0
Henan-Gas-2022,2025.09.20.16,Gas,0.0
Henan-Gas-2022,2025.09.20.20,Gas,0.0
Henan-Gas-2022,2025.10.26.00,Gas,0.0
Henan-Gas-2022,2025.10.26.04,Gas,0.0
Henan-Gas-2022,2025.10.26.08,Gas,0.0
Henan-Gas-2022,2025.10.26.12,Gas,0.0
Henan-Gas-2022,2025.10.26.16,Gas,0.0
Henan-Gas-2022,2025.10.26.20,Gas,0.0
Henan-Gas-2022,2025.11.19.00,Gas,0.0
Henan-Gas-2022,2025.11.19.04,Gas,0.0
Henan-Gas-2022,2025.11.19.08,Gas,0.0
Henan-Gas-2022,2025.11.19.12,Gas,0.0
Henan-Gas-2022,2025.11.19.16,Gas,0.0
Henan-Gas-2022,2025.11.19.20,Gas,0.0
Henan-Gas-2022,2025.12.16.00,Gas,0.0
Henan-Gas-2022,2025.12.16.04,Gas,0.0
Henan-Gas-2022,2025.12.16.08,Gas,0.0
Henan-Gas-2022,2025.12.16.12,Gas,0.0
Henan-Gas-2022,2025.12.16.16,Gas,0.0
Henan-Gas-2022,2025.12.16.20,Gas,0.0
Hubei-Coal-2022,2025.01.22.00,Coal,227662.37000000005
Hubei-Coal-2022,2025.01.22.04,Coal,182129.89600000007
Hubei-Coal-2022,2025.01.22.08,Coal,227662.37
Hubei-Coal-2022,2025.01.22.12,Coal,227662.37
Hubei-Coal-2022,2025.01.22.16,Coal,227662.37
Hubei-Coal-2022,2025.01.22.20,Coal,227662.37
Hubei-Coal-2022,2025.02.08.00,Coal,107202.81717977751
Hubei-Coal-2022,2025.02.08.04,Coal,89335.68098314793
Hubei-Coal-2022,2025.02.08.08,Coal,93787.0847952426
Hubei-Coal-2022,2025.02.08.12,Coal,95618.19539999998
Hubei-Coal-2022,2025.02.08.16,Coal,112010.74639211147
Hubei-Coal-2022,2025.02.08.20,Coal,128643.38061573301
Hubei-Coal-2022,2025.03.21.00,Coal,95618.19539999998
Hubei-Coal-2022,2025.03.21.04,Coal,74274.758505828
Hubei-Coal-2022,2025.03.21.08,Coal,91210.32886220524
Hubei-Coal-2022,2025.03.21.12,Coal,106208.90954134766
Hubei-Coal-2022,2025.03.21.16,Coal,132761.1369266846
Hubei-Coal-2022,2025.03.21.20,Coal,110634.28077223714
Hubei-Coal-2022,2025.04.11.00,Coal,27522.623222127142
Hubei-Coal-2022,2025.04.11.04,Coal,52543.18978769728
Hubei-Coal-2022,2025.04.11.08,Coal,35593.77372714977
Hubei-Coal-2022,2025.04.11.12,Coal,29661.47810595814
Hubei-Coal-2022,2025.04.11.16,Coal,20093.259362100674
Hubei-Coal-2022,2025.04.11.20,Coal,38359.8587821922
Hubei-Coal-2022,2025.05.22.00,Coal,0.0
Hubei-Coal-2022,2025.05.22.04,Coal,0.0
Hubei-Coal-2022,2025.05.22.08,Coal,0.0
Hubei-Coal-2022,2025.05.22.12,Coal,0.0
Hubei-Coal-2022,2025.05.22.16,Coal,0.0
Hubei-Coal-2022,2025.05.22.20,Coal,0.0
Hubei-Coal-2022,2025.06.16.00,Coal,0.0
Hubei-Coal-2022,2025.06.16.04,Coal,0.0
Hubei-Coal-2022,2025.06.16.08,Coal,0.0
Hubei-Coal-2022,2025.06.16.12,Coal,0.0
Hubei-Coal-2022,2025.06.16.16,Coal,0.0
Hubei-Coal-2022,2025.06.16.20,Coal,0.0
Hubei-Coal-2022,2025.07.22.00,Coal,0.0
Hubei-Coal-2022,2025.07.22.04,Coal,0.0
Hubei-Coal-2022,2025.07.22.08,Coal,0.0
Hubei-Coal-2022,2025.07.22.12,Coal,0.0
Hubei-Coal-2022,2025.07.22.16,Coal,0.0
Hubei-Coal-2022,2025.07.22.20,Coal,0.0
Hubei-Coal-2022,2025.08.19.00,Coal,0.0
Hubei-Coal-2022,2025.08.19.04,Coal,0.0
Hubei-Coal-2022,2025.08.19.08,Coal,0.0
Hubei-Coal-2022,2025.08.19.12,Coal,0.0
Hubei-Coal-2022,2025.08.19.16,Coal,0.0
Hubei-Coal-2022,2025.08.19.20,Coal,0.0
Hubei-Coal-2022,2025.09.20.00,Coal,0.0
Hubei-Coal-2022,2025.09.20.04,Coal,0.0
Hubei-Coal-2022,2025.09.20.08,Coal,0.0
Hubei-Coal-2022,2025.09.20.12,Coal,0.0
Hubei-Coal-2022,2025.09.20.16,Coal,0.0
Hubei-Coal-2022,2025.09.20.20,Coal,0.0
Hubei-Coal-2022,2025.10.26.00,Coal,0.0
Hubei-Coal-2022,2025.10.26.04,Coal,0.0
Hubei-Coal-2022,2025.10.26.08,Coal,0.0
Hubei-Coal-2022,2025.10.26.12,Coal,0.0
Hubei-Coal-2022,2025.10.26.16,Coal,0.0
Hubei-Coal-2022,2025.10.26.20,Coal,0.0
Hubei-Coal-2022,2025.11.19.00,Coal,25699.288438120482
Hubei-Coal-2022,2025.11.19.04,Coal,32124.110547650598
Hubei-Coal-2022,2025.11.19.08,Coal,41785.52855542181
Hubei-Coal-2022,2025.11.19.12,Coal,34821.27379618485
Hubei-Coal-2022,2025.11.19.16,Coal,23588.604829673604
Hubei-Coal-2022,2025.11.19.20,Coal,29485.756037092007
Hubei-Coal-2022,2025.12.16.00,Coal,206490.56960887046
Hubei-Coal-2022,2025.12.16.04,Coal,160958.09560887047
Hubei-Coal-2022,2025.12.16.08,Coal,134131.7463407254
Hubei-Coal-2022,2025.12.16.12,Coal,116889.62354841796
Hubei-Coal-2022,2025.12.16.16,Coal,146112.02943552245
Hubei-Coal-2022,2025.12.16.20,Coal,191644.50343552243
Hubei-Gas-2022,2025.01.22.00,Gas,0.0
Hubei-Gas-2022,2025.01.22.04,Gas,0.0
Hubei-Gas-2022,2025.01.22.08,Gas,0.0
Hubei-Gas-2022,2025.01.22.12,Gas,0.0
Hubei-Gas-2022,2025.01.22.16,Gas,0.0
Hubei-Gas-2022,2025.01.22.20,Gas,0.0
Hubei-Gas-2022,2025.02.08.00,Gas,0.0
Hubei-Gas-2022,2025.02.08.04,Gas,0.0
Hubei-Gas-2022,2025.02.08.08,Gas,0.0
Hubei-Gas-2022,2025.02.08.12,Gas,0.0
Hubei-Gas-2022,2025.02.08.16,Gas,0.0
Hubei-Gas-2022,2025.02.08.20,Gas,0.0
Hubei-Gas-2022,2025.03.21.00,Gas,0.0
Hubei-Gas-2022,2025.03.21.04,Gas,0.0
Hubei-Gas-2022,2025.03.21.08,Gas,0.0
Hubei-Gas-2022,2025.03.21.12,Gas,0.0
Hubei-Gas-2022,2025.03.21.16,Gas,0.0
Hubei-Gas-2022,2025.03.21.20,Gas,0.0
Hubei-Gas-2022,2025.04.11.00,Gas,0.0
Hubei-Gas-2022,2025.04.11.04,Gas,0.0
Hubei-Gas-2022,2025.04.11.08,Gas,0.0
Hubei-Gas-2022,2025.04.11.12,Gas,0.0
Hubei-Gas-2022,2025.04.11.16,Gas,0.0
Hubei-Gas-2022,2025.04.11.20,Gas,0.0
Hubei-Gas-2022,2025.05.22.00,Gas,0.0
Hubei-Gas-2022,2025.05.22.04,Gas,0.0
Hubei-Gas-2022,2025.05.22.08,Gas,0.0
Hubei-Gas-2022,2025.05.22.12,Gas,0.0
Hubei-Gas-2022,2025.05.22.16,Gas,0.0
Hubei-Gas-2022,2025.05.22.20,Gas,0.0
Hubei-Gas-2022,2025.06.16.00,Gas,0.0
Hubei-Gas-2022,2025.06.16.04,Gas,0.0
Hubei-Gas-2022,2025.06.16.08,Gas,0.0
Hubei-Gas-2022,2025.06.16.12,Gas,0.0
Hubei-Gas-2022,2025.06.16.16,Gas,0.0
Hubei-Gas-2022,2025.06.16.20,Gas,0.0
Hubei-Gas-2022,2025.07.22.00,Gas,0.0
Hubei-Gas-2022,2025.07.22.04,Gas,0.0
Hubei-Gas-2022,2025.07.22.08,Gas,0.0
Hubei-Gas-2022,2025.07.22.12,Gas,0.0
Hubei-Gas-2022,2025.07.22.16,Gas,0.0
Hubei-Gas-2022,2025.07.22.20,Gas,0.0
Hubei-Gas-2022,2025.08.19.00,Gas,0.0
Hubei-Gas-2022,2025.08.19.04,Gas,0.0
Hubei-Gas-2022,2025.08.19.08,Gas,0.0
Hubei-Gas-2022,2025.08.19.12,Gas,0.0
Hubei-Gas-2022,2025.08.19.16,Gas,0.0
Hubei-Gas-2022,2025.08.19.20,Gas,0.0
Hubei-Gas-2022,2025.09.20.00,Gas,0.0
Hubei-Gas-2022,2025.09.20.04,Gas,0.0
Hubei-Gas-2022,2025.09.20.08,Gas,0.0
Hubei-Gas-2022,2025.09.20.12,Gas,0.0
Hubei-Gas-2022,2025.09.20.16,Gas,0.0
Hubei-Gas-2022,2025.09.20.20,Gas,0.0
Hubei-Gas-2022,2025.10.26.00,Gas,0.0
Hubei-Gas-2022,2025.10.26.04,Gas,0.0
Hubei-Gas-2022,2025.10.26.08,Gas,0.0
Hubei-Gas-2022,2025.10.26.12,Gas,0.0
Hubei-Gas-2022,2025.10.26.16,Gas,0.0
Hubei-Gas-2022,2025.10.26.20,Gas,0.0
Hubei-Gas-2022,2025.11.19.00,Gas,0.0
Hubei-Gas-2022,2025.11.19.04,Gas,0.0
Hubei-Gas-2022,2025.11.19.08,Gas,0.0
Hubei-Gas-2022,2025.11.19.12,Gas,0.0
Hubei-Gas-2022,2025.11.19.16,Gas,0.0
Hubei-Gas-2022,2025.11.19.20,Gas,0.0
Hubei-Gas-2022,2025.12.16.00,Gas,0.0
Hubei-Gas-2022,2025.12.16.04,Gas,0.0
Hubei-Gas-2022,2025.12.16.08,Gas,0.0
Hubei-Gas-2022,2025.12.16.12,Gas,0.0
Hubei-Gas-2022,2025.12.16.16,Gas,0.0
Hubei-Gas-2022,2025.12.16.20,Gas,0.0
Hunan-Coal-2022,2025.01.22.00,Coal,136352.46396905955
Hunan-Coal-2022,2025.01.22.04,Coal,101954.50296905957
Hunan-Coal-2022,2025.01.22.08,Coal,109661.35376456665
Hunan-Coal-2022,2025.01.22.12,Coal,122848.36771636442
Hunan-Coal-2022,2025.01.22.16,Coal,123969.78180555467
Hunan-Coal-2022,2025.01.22.20,Coal,101954.50296905955
Hunan-Coal-2022,2025.02.08.00,Coal,72235.71809999207
Hunan-Coal-2022,2025.02.08.04,Coal,48933.873551607525
Hunan-Coal-2022,2025.02.08.08,Coal,83331.83455160752
Hunan-Coal-2022,2025.02.08.12,Coal,83159.57399623035
Hunan-Coal-2022,2025.02.08.16,Coal,117557.53499623034
Hunan-Coal-2022,2025.02.08.20,Coal,106633.67909999205
Hunan-Coal-2022,2025.03.21.00,Coal,38894.31363689895
Hunan-Coal-2022,2025.03.21.04,Coal,26347.760850802515
Hunan-Coal-2022,2025.03.21.08,Coal,17848.48315699525
Hunan-Coal-2022,2025.03.21.12,Coal,34074.37693608185
Hunan-Coal-2022,2025.03.21.16,Coal,42592.97117010231
Hunan-Coal-2022,2025.03.21.20,Coal,28853.30305071447
Hunan-Coal-2022,2025.04.11.00,Coal,12268.958043402345
Hunan-Coal-2022,2025.04.11.04,Coal,8311.229642304814
Hunan-Coal-2022,2025.04.11.08,Coal,6926.024701920678
Hunan-Coal-2022,2025.04.11.12,Coal,5771.687251600565
Hunan-Coal-2022,2025.04.11.16,Coal,11018.675662146536
Hunan-Coal-2022,2025.04.11.20,Coal,7464.264158228298
Hunan-Coal-2022,2025.05.22.00,Coal,0.0
Hunan-Coal-2022,2025.05.22.04,Coal,0.0
Hunan-Coal-2022,2025.05.22.08,Coal,0.0
Hunan-Coal-2022,2025.05.22.12,Coal,0.0
Hunan-Coal-2022,2025.05.22.16,Coal,0.0
Hunan-Coal-2022,2025.05.22.20,Coal,0.0
Hunan-Coal-2022,2025.06.16.00,Coal,22210.44509561922
Hunan-Coal-2022,2025.06.16.04,Coal,24338.10069123843
Hunan-Coal-2022,2025.06.16.08,Coal,16487.10046825829
Hunan-Coal-2022,2025.06.16.12,Coal,11168.680962368519
Hunan-Coal-2022,2025.06.16.16,Coal,21322.027291794446
Hunan-Coal-2022,2025.06.16.20,Coal,26652.53411474306
Hunan-Coal-2022,2025.07.22.00,Coal,78858.71656294445
Hunan-Coal-2022,2025.07.22.04,Coal,55755.03999260446
Hunan-Coal-2022,2025.07.22.08,Coal,46462.533327170386
Hunan-Coal-2022,2025.07.22.12,Coal,80860.49432717038
Hunan-Coal-2022,2025.07.22.16,Coal,101075.61790896297
Hunan-Coal-2022,2025.07.22.20,Coal,113256.67756294446
Hunan-Coal-2022,2025.08.19.00,Coal,116059.03189494177
Hunan-Coal-2022,2025.08.19.04,Coal,81661.07089494176
Hunan-Coal-2022,2025.08.19.08,Coal,116059.03189494176
Hunan-Coal-2022,2025.08.19.12,Coal,110581.9430315586
Hunan-Coal-2022,2025.08.19.16,Coal,138227.42878944825
Hunan-Coal-2022,2025.08.19.20,Coal,140722.8022023087
Hunan-Coal-2022,2025.09.20.00,Coal,115721.90879514953
Hunan-Coal-2022,2025.09.20.04,Coal,81323.94779514954
Hunan-Coal-2022,2025.09.20.08,Coal,86722.7400209396
Hunan-Coal-2022,2025.09.20.12,Coal,83574.66364334355
Hunan-Coal-2022,2025.09.20.16,Coal,104468.32955417944
Hunan-Coal-2022,2025.09.20.20,Coal,138866.29055417943
Hunan-Coal-2022,2025.10.26.00,Coal,89928.3565295442
Hunan-Coal-2022,2025.10.26.04,Coal,74940.29710795349
Hunan-Coal-2022,2025.10.26.08,Coal,66388.83332795864
Hunan-Coal-2022,2025.10.26.12,Coal,61505.23696756569
Hunan-Coal-2022,2025.10.26.16,Coal,76881.54620945711
Hunan-Coal-2022,2025.10.26.20,Coal,93126.4595556076
Hunan-Coal-2022,2025.11.19.00,Coal,96782.53545040579
Hunan-Coal-2022,2025.11.19.04,Coal,80652.11287533815
Hunan-Coal-2022,2025.11.19.08,Coal,79473.7678844105
Hunan-Coal-2022,2025.11.19.12,Coal,102696.43845565255
Hunan-Coal-2022,2025.11.19.16,Coal,85580.36537971045
Hunan-Coal-2022,2025.11.19.20,Coal,72235.7181
Hunan-Coal-2022,2025.12.16.00,Coal,121811.99969298435
Hunan-Coal-2022,2025.12.16.04,Coal,87414.03869298437
Hunan-Coal-2022,2025.12.16.08,Coal,98227.86927431726
Hunan-Coal-2022,2025.12.16.12,Coal,132625.83027431727
Hunan-Coal-2022,2025.12.16.16,Coal,134545.37326388544
Hunan-Coal-2022,2025.12.16.20,Coal,152048.1274888794
Hunan-Gas-2022,2025.01.22.00,Gas,0.0
Hunan-Gas-2022,2025.01.22.04,Gas,0.0
Hunan-Gas-2022,2025.01.22.08,Gas,0.0
Hunan-Gas-2022,2025.01.22.12,Gas,0.0
Hunan-Gas-2022,2025.01.22.16,Gas,0.0
Hunan-Gas-2022,2025.01.22.20,Gas,0.0
Hunan-Gas-2022,2025.02.08.00,Gas,0.0
Hunan-Gas-2022,2025.02.08.04,Gas,0.0
Hunan-Gas-2022,2025.02.08.08,Gas,0.0
Hunan-Gas-2022,2025.02.08.12,Gas,0.0
Hunan-Gas-2022,2025.02.08.16,Gas,0.0
Hunan-Gas-2022,2025.02.08.20,Gas,0.0
Hunan-Gas-2022,2025.03.21.00,Gas,0.0
Hunan-Gas-2022,2025.03.21.04,Gas,0.0
Hunan-Gas-2022,2025.03.21.08,Gas,0.0
Hunan-Gas-2022,2025.03.21.12,Gas,0.0
Hunan-Gas-2022,2025.03.21.16,Gas,0.0
Hunan-Gas-2022,2025.03.21.20,Gas,0.0
Hunan-Gas-2022,2025.04.11.00,Gas,0.0
Hunan-Gas-2022,2025.04.11.04,Gas,0.0
Hunan-Gas-2022,2025.04.11.08,Gas,0.0
Hunan-Gas-2022,2025.04.11.12,Gas,0.0
Hunan-Gas-2022,2025.04.11.16,Gas,0.0
Hunan-Gas-2022,2025.04.11.20,Gas,0.0
Hunan-Gas-2022,2025.05.22.00,Gas,0.0
Hunan-Gas-2022,2025.05.22.04,Gas,0.0
Hunan-Gas-2022,2025.05.22.08,Gas,0.0
Hunan-Gas-2022,2025.05.22.12,Gas,0.0
Hunan-Gas-2022,2025.05.22.16,Gas,0.0
Hunan-Gas-2022,2025.05.22.20,Gas,0.0
Hunan-Gas-2022,2025.06.16.00,Gas,0.0
Hunan-Gas-2022,2025.06.16.04,Gas,0.0
